	index	stat_comp	pval_comp	fdr_comp	df.test_comp	df.dna_comp	df.rna.full_comp	df.rna.red_comp	logFC_comp	dupe_info	is_ctrl	tile_type	native_status
138	671__WILDTYPE_SNP_INDIV	1.04882845425914	0.305777058704914	0.5793225837840029	1.0	21.0	5.0	4.0	0.509091458140015	671	sequence	WILDTYPE_SNP_INDIV	no effect
139	2406__WILDTYPE_SNP_INDIV	0.11276408000139801	0.737018950296766	0.875411527767487	1.0	26.0	5.0	4.0	-0.0901649645326727	2406	sequence	WILDTYPE_SNP_INDIV	no effect
140	1242__WILDTYPE_SNP_INDIV	0.388864966392248	0.5328966276818571	0.759915026061583	1.0	26.0	5.0	4.0	0.12748813967596198	1242	sequence	WILDTYPE_SNP_INDIV	no effect
141	2627__WILDTYPE_SNP_INDIV	0.48632044653277295	0.48557327638530895	0.7261658315279209	1.0	25.0	5.0	4.0	-0.285907150921894	2627	sequence	WILDTYPE_SNP_INDIV	no effect
142	3631__WILDTYPE_SNP_INDIV	1.27289092286856	0.25922504455558	0.531632901206081	1.0	26.0	5.0	4.0	-0.274472861520606	3631	sequence	WILDTYPE_SNP_INDIV	no effect
143	3856__WILDTYPE_SNP_INDIV	1.2832560264238302	0.257294508972095	0.529483854441289	1.0	22.0	5.0	4.0	0.4493361074707779	3856	sequence	WILDTYPE_SNP_INDIV	no effect
144	1535__WILDTYPE_SNP_INDIV	4.67799631791468	0.0305513632850017	0.161551925734032	1.0	25.0	5.0	4.0	-1.34419050354059	1535	sequence	WILDTYPE_SNP_INDIV	no effect
145	3619__WILDTYPE_SNP_INDIV	1.5711808033179298	0.210035615291285	0.48021006087797796	1.0	25.0	5.0	4.0	0.39094543968866496	3619	sequence	WILDTYPE_SNP_INDIV	no effect
146	3124__WILDTYPE_SNP_INDIV	0.161468481082466	0.6878081051551012	0.849504595911269	1.0	26.0	5.0	4.0	0.0543506420183168	3124	sequence	WILDTYPE_SNP_INDIV	no effect
147	2903__WILDTYPE_SNP_INDIV	1.09948899046572	0.294378276881108	0.5687284020742509	1.0	26.0	5.0	4.0	-0.299447415949904	2903	sequence	WILDTYPE_SNP_INDIV	no effect
148	3863__WILDTYPE_SNP_INDIV	0.6465299154397139	0.42135606423944205	0.6771213931902729	1.0	23.0	5.0	4.0	-0.38512874424979604	3863	sequence	WILDTYPE_SNP_INDIV	no effect
149	2181__WILDTYPE_SNP_INDIV	0.0364104283867164	0.8486704045879041	0.9292195463420841	1.0	20.0	5.0	4.0	-0.11270404972788199	2181	sequence	WILDTYPE_SNP_INDIV	no effect
150	1674__WILDTYPE_SNP_INDIV	6.343469973263151	0.0117814184424552	0.0922031039085526	1.0	24.0	5.0	4.0	-1.18234027147416	1674	sequence	WILDTYPE_SNP_INDIV	no effect
151	4178__WILDTYPE_SNP_INDIV	3.23452976046201	0.0721009994531659	0.267397756086355	1.0	25.0	5.0	4.0	0.7188947408935991	4178	sequence	WILDTYPE_SNP_INDIV	no effect
152	1175__WILDTYPE_SNP_INDIV	9.89921448535233	0.0016534933582858	0.0272250933844949	1.0	26.0	5.0	4.0	0.8958867211779019	1175	sequence	WILDTYPE_SNP_INDIV	significant effect
153	1697__WILDTYPE_SNP_INDIV	0.0008227631171848769	0.9771167387595259	0.98782035586833	1.0	26.0	5.0	4.0	-0.00953546072565182	1697	sequence	WILDTYPE_SNP_INDIV	no effect
154	1065__WILDTYPE_SNP_INDIV	13.902730704937301	0.000192518561750684	0.0064608152296610705	1.0	26.0	5.0	4.0	-0.64929670646813	1065	sequence	WILDTYPE_SNP_INDIV	significant effect
155	4239__WILDTYPE_SNP_INDIV	0.217892222056662	0.640650653836985	0.8255860600869201	1.0	26.0	5.0	4.0	-0.166324891140123	4239	sequence	WILDTYPE_SNP_INDIV	no effect
156	1654__WILDTYPE_SNP_INDIV	1.7079209324711	0.191255341220292	0.455049272442331	1.0	26.0	5.0	4.0	0.291757412253985	1654	sequence	WILDTYPE_SNP_INDIV	no effect
157	3993__WILDTYPE_SNP_INDIV	2.7718802698896097	0.0959334117636802	0.315115977449624	1.0	26.0	5.0	4.0	-0.45382251365845	3993	sequence	WILDTYPE_SNP_INDIV	no effect
158	1172__WILDTYPE_SNP_INDIV	3.9610451586067903	0.0465647832919385	0.205390068950379	1.0	26.0	5.0	4.0	0.417105315041136	1172	sequence	WILDTYPE_SNP_INDIV	no effect
159	4284__WILDTYPE_SNP_INDIV	0.930223905025741	0.33480475025851897	0.604108795224348	1.0	17.0	5.0	4.0	-0.7181226577693092	4284	sequence	WILDTYPE_SNP_INDIV	no effect
160	894__WILDTYPE_SNP_INDIV	4.24984337364003	0.0392539506103816	0.185962200374355	1.0	24.0	5.0	4.0	-0.9198594338144541	894	sequence	WILDTYPE_SNP_INDIV	no effect
161	1315__WILDTYPE_SNP_INDIV	4.5591393910895	0.032743523048002	0.166811217736053	1.0	26.0	5.0	4.0	0.41266187342053	1315	sequence	WILDTYPE_SNP_INDIV	no effect
162	3191__WILDTYPE_SNP_INDIV	0.00501349592809675	0.9435521211407151	0.9756747746938791	1.0	24.0	5.0	4.0	-0.0334153172941568	3191	sequence	WILDTYPE_SNP_INDIV	no effect
163	2659__WILDTYPE_SNP_INDIV	0.530731240249224	0.46629959307946506	0.7108550658158679	1.0	26.0	5.0	4.0	-0.28541107758630996	2659	sequence	WILDTYPE_SNP_INDIV	no effect
164	951__WILDTYPE_SNP_INDIV	3.1303284569632996	0.0768482558565909	0.27687295784968396	1.0	13.0	5.0	4.0	1.70464188050682	951	sequence	WILDTYPE_SNP_INDIV	no effect
165	3858__WILDTYPE_SNP_INDIV	1.2510981530349499	0.263342839622174	0.536319642400835	1.0	26.0	5.0	4.0	-0.204791081917332	3858	sequence	WILDTYPE_SNP_INDIV	no effect
166	1530__WILDTYPE_SNP_INDIV	0.203949206606922	0.6515518676908261	0.832116900779255	1.0	22.0	5.0	4.0	0.3374159661809669	1530	sequence	WILDTYPE_SNP_INDIV	no effect
167	748__WILDTYPE_SNP_INDIV	8.23923435288771	0.00409944216484271	0.0489383655449755	1.0	23.0	5.0	4.0	-1.34439873275419	748	sequence	WILDTYPE_SNP_INDIV	significant effect
168	4069__WILDTYPE_SNP_INDIV	5.30213529674666	0.0212992982642499	0.1313472839934	1.0	22.0	5.0	4.0	0.9637630701973959	4069	sequence	WILDTYPE_SNP_INDIV	no effect
169	4251__WILDTYPE_SNP_INDIV	2.6371319410134197	0.104391846780822	0.32840536505051005	1.0	23.0	5.0	4.0	0.68694499951626	4251	sequence	WILDTYPE_SNP_INDIV	no effect
170	3622__WILDTYPE_SNP_INDIV	0.122134706227371	0.726730662886948	0.8724268364022291	1.0	26.0	5.0	4.0	-0.106505303636622	3622	sequence	WILDTYPE_SNP_INDIV	no effect
171	3980__WILDTYPE_SNP_INDIV	0.9458315843935451	0.330782606111586	0.601525474319629	1.0	25.0	5.0	4.0	0.506564690937354	3980	sequence	WILDTYPE_SNP_INDIV	no effect
172	4250__WILDTYPE_SNP_INDIV	3.5734335132667594	0.0587107984684044	0.23574633313645899	1.0	26.0	5.0	4.0	0.671791211391602	4250	sequence	WILDTYPE_SNP_INDIV	no effect
173	3344__WILDTYPE_SNP_INDIV	0.0180655764004314	0.8930797620032149	0.9519968409270171	1.0	17.0	5.0	4.0	0.0846263214464826	3344	sequence	WILDTYPE_SNP_INDIV	no effect
174	4174__WILDTYPE_SNP_INDIV	2.69862709777385	0.10043469836110999	0.32323525672003495	1.0	20.0	5.0	4.0	-1.21533930745263	4174	sequence	WILDTYPE_SNP_INDIV	no effect
175	4578__WILDTYPE_SNP_INDIV	4.18780395447129	0.0407158072506102	0.191189000974245	1.0	26.0	5.0	4.0	0.8197719672990219	4578	sequence	WILDTYPE_SNP_INDIV	no effect
176	1239__WILDTYPE_SNP_INDIV	0.0811237736063504	0.775780244878711	0.894392480272515	1.0	26.0	5.0	4.0	0.0876143391550741	1239	sequence	WILDTYPE_SNP_INDIV	no effect
177	3328__WILDTYPE_SNP_INDIV	0.465192868481154	0.4952070264983879	0.7355476182365401	1.0	26.0	5.0	4.0	0.14590825215702	3328	sequence	WILDTYPE_SNP_INDIV	no effect
178	2878__WILDTYPE_SNP_INDIV	0.529971154579925	0.46661898694784903	0.7111160744244929	1.0	25.0	5.0	4.0	0.240386820694813	2878	sequence	WILDTYPE_SNP_INDIV	no effect
179	4534__WILDTYPE_SNP_INDIV	6.58785234029665	0.0102676965897267	0.0847181007710542	1.0	26.0	5.0	4.0	0.7631743049103871	4534	sequence	WILDTYPE_SNP_INDIV	no effect
180	1430__WILDTYPE_SNP_INDIV	6.305585311371031	0.0120358170554822	0.0933116091264279	1.0	26.0	5.0	4.0	-0.7274522690592969	1430	sequence	WILDTYPE_SNP_INDIV	no effect
181	1998__WILDTYPE_SNP_INDIV	0.20585991849793603	0.650031893004675	0.8318046323047741	1.0	26.0	5.0	4.0	-0.12768772193601	1998	sequence	WILDTYPE_SNP_INDIV	no effect
182	237__WILDTYPE_SNP_INDIV	2.7261743238264002	0.0987154918497196	0.31987552018015103	1.0	26.0	5.0	4.0	0.47678602002685294	237	sequence	WILDTYPE_SNP_INDIV	no effect
183	1910__WILDTYPE_SNP_INDIV	2.9477704424564304	0.0859961233508399	0.295269897061164	1.0	23.0	5.0	4.0	1.1899814535871398	1910	sequence	WILDTYPE_SNP_INDIV	no effect
184	2251__WILDTYPE_SNP_INDIV	2.67635954556636	0.10184831592484901	0.325531150820626	1.0	26.0	5.0	4.0	0.30461422547133005	2251	sequence	WILDTYPE_SNP_INDIV	no effect
185	1197__WILDTYPE_SNP_INDIV	11.241446964065302	0.00079990771307063	0.0171353910622791	1.0	26.0	5.0	4.0	0.786534148453701	1197	sequence	WILDTYPE_SNP_INDIV	significant effect
186	2315__WILDTYPE_SNP_INDIV	0.187482272093121	0.665020413917038	0.8390234255148991	1.0	24.0	5.0	4.0	-0.18332593069195002	2315	sequence	WILDTYPE_SNP_INDIV	no effect
187	2013__WILDTYPE_SNP_INDIV	6.2524060653386195	0.0124024727223458	0.0951275428872804	1.0	26.0	5.0	4.0	0.46497760738462607	2013	sequence	WILDTYPE_SNP_INDIV	no effect
188	4166__WILDTYPE_SNP_INDIV	2.75874977734748	0.096723798964634	0.31637238475864504	1.0	26.0	5.0	4.0	0.5792097239579971	4166	sequence	WILDTYPE_SNP_INDIV	no effect
189	3975__WILDTYPE_SNP_INDIV	3.72615795259503	0.0535664739543843	0.22065708884728802	1.0	25.0	5.0	4.0	-0.8557949303056851	3975	sequence	WILDTYPE_SNP_INDIV	no effect
190	742__WILDTYPE_SNP_INDIV	1.36186153776271	0.24321512125174102	0.512599634118183	1.0	26.0	5.0	4.0	0.13761073490483	742	sequence	WILDTYPE_SNP_INDIV	no effect
191	3106__WILDTYPE_SNP_INDIV	12.181119929380099	0.00048275651316417097	0.0123890294474591	1.0	8.0	5.0	4.0	4.3747727386379305	3106	sequence	WILDTYPE_SNP_INDIV	significant effect
192	2538__WILDTYPE_SNP_INDIV	6.55065710611552	0.0104845430679546	0.0851582085083239	1.0	25.0	5.0	4.0	1.09360321043587	2538	sequence	WILDTYPE_SNP_INDIV	no effect
193	4298__WILDTYPE_SNP_INDIV	1.9439663448470101	0.163238520971583	0.41660931540187895	1.0	24.0	5.0	4.0	-0.6458258241649599	4298	sequence	WILDTYPE_SNP_INDIV	no effect
194	646__WILDTYPE_SNP_INDIV	4.06672067715999	0.043736104716526	0.198599838312508	1.0	25.0	5.0	4.0	0.7245751525703129	646	sequence	WILDTYPE_SNP_INDIV	no effect
195	2688__WILDTYPE_SNP_INDIV	0.3623258919457729	0.547217323720565	0.7683136151360409	1.0	20.0	5.0	4.0	-0.532092105730915	2688	sequence	WILDTYPE_SNP_INDIV	no effect
196	307__WILDTYPE_SNP_INDIV	0.0118393111024488	0.9133543037169399	0.961104618499828	1.0	26.0	5.0	4.0	0.0369316257042098	307	sequence	WILDTYPE_SNP_INDIV	no effect
197	875__WILDTYPE_SNP_INDIV	2.9103042079215697	0.0880152715381847	0.299320756046886	1.0	19.0	5.0	4.0	1.1652321231561398	875	sequence	WILDTYPE_SNP_INDIV	no effect
198	4131__WILDTYPE_SNP_INDIV	0.6039490605393211	0.4370752351007561	0.691567442548146	1.0	15.0	5.0	4.0	0.5481022641659999	4131	sequence	WILDTYPE_SNP_INDIV	no effect
199	1395__WILDTYPE_SNP_INDIV	2.42824365147908	0.11916634860114801	0.35097745471625397	1.0	26.0	5.0	4.0	0.412352306750075	1395	sequence	WILDTYPE_SNP_INDIV	no effect
200	3524__WILDTYPE_SNP_INDIV	2.1977136477245303	0.13821560791588	0.380548882609471	1.0	10.0	5.0	4.0	1.5969535317491201	3524	sequence	WILDTYPE_SNP_INDIV	no effect
201	1182__WILDTYPE_SNP_INDIV	0.690453427852844	0.40601019591361104	0.6629611875431839	1.0	26.0	5.0	4.0	-0.23235599410479502	1182	sequence	WILDTYPE_SNP_INDIV	no effect
202	3854__WILDTYPE_SNP_INDIV	2.08429569742955	0.148820846706713	0.39611272509457296	1.0	10.0	5.0	4.0	-0.8775814935901509	3854	sequence	WILDTYPE_SNP_INDIV	no effect
203	3276__WILDTYPE_SNP_INDIV	0.388742578403026	0.532961097428826	0.759915026061583	1.0	26.0	5.0	4.0	-0.197487631381315	3276	sequence	WILDTYPE_SNP_INDIV	no effect
204	4391__WILDTYPE_SNP_INDIV	0.928321643443724	0.33529942505706395	0.604108795224348	1.0	13.0	5.0	4.0	0.9268800874553921	4391	sequence	WILDTYPE_SNP_INDIV	no effect
205	4035__WILDTYPE_SNP_INDIV	0.0150628678493376	0.902320213420293	0.955901700707281	1.0	26.0	5.0	4.0	-0.0422462460017748	4035	sequence	WILDTYPE_SNP_INDIV	no effect
206	1977__WILDTYPE_SNP_INDIV	5.79120101185867	0.0161065818370781	0.111047671004592	1.0	25.0	5.0	4.0	0.7107572117105501	1977	sequence	WILDTYPE_SNP_INDIV	no effect
207	1466__WILDTYPE_SNP_INDIV	4.622518981528629	0.0315548656119887	0.16424273326674	1.0	21.0	5.0	4.0	1.21735614325838	1466	sequence	WILDTYPE_SNP_INDIV	no effect
208	1285__WILDTYPE_SNP_INDIV	7.56741412574638	0.00594329926643504	0.0610747177293828	1.0	26.0	5.0	4.0	-0.8816711565745649	1285	sequence	WILDTYPE_SNP_INDIV	no effect
209	1721__WILDTYPE_SNP_INDIV	1.67055800093067	0.196183811512817	0.461905750039951	1.0	25.0	5.0	4.0	0.507087364846598	1721	sequence	WILDTYPE_SNP_INDIV	no effect
210	1418__WILDTYPE_SNP_INDIV	1.0957322672443002	0.29520460462174	0.5691342947918261	1.0	9.0	5.0	4.0	1.1804647848845	1418	sequence	WILDTYPE_SNP_INDIV	no effect
211	4243__WILDTYPE_SNP_INDIV	3.2818101428754596	0.0700516277172079	0.261820686460188	1.0	12.0	5.0	4.0	-2.21583859159392	4243	sequence	WILDTYPE_SNP_INDIV	no effect
212	101__WILDTYPE_SNP_INDIV	0.561811596739062	0.45353124228851	0.702517374359103	1.0	26.0	5.0	4.0	-0.17174983911949404	101	sequence	WILDTYPE_SNP_INDIV	no effect
213	3025__WILDTYPE_SNP_INDIV	3.0155894318281797	0.0824674693025408	0.28699157736250397	1.0	26.0	5.0	4.0	0.5545598799657679	3025	sequence	WILDTYPE_SNP_INDIV	no effect
214	1508__WILDTYPE_SNP_INDIV	0.560123326274862	0.45421055680963596	0.7029204973006911	1.0	6.0	5.0	4.0	-0.9213369141171039	1508	sequence	WILDTYPE_SNP_INDIV	no effect
215	4619__WILDTYPE_SNP_INDIV	0.0220148931011863	0.8820474870283191	0.9470267725738349	1.0	26.0	5.0	4.0	-0.0412295302433281	4619	sequence	WILDTYPE_SNP_INDIV	no effect
216	4286__WILDTYPE_SNP_INDIV	0.42618028369884103	0.513869201813507	0.7462235367819001	1.0	26.0	5.0	4.0	-0.152004475957597	4286	sequence	WILDTYPE_SNP_INDIV	no effect
217	764__WILDTYPE_SNP_INDIV	1.40680366456559	0.235587728618132	0.510054190361586	1.0	21.0	5.0	4.0	0.513996825692802	764	sequence	WILDTYPE_SNP_INDIV	no effect
218	1099__WILDTYPE_SNP_INDIV	1.8131121455723997	0.17813534926691302	0.436827563174204	1.0	25.0	5.0	4.0	-0.6772845727545319	1099	sequence	WILDTYPE_SNP_INDIV	no effect
219	2624__WILDTYPE_SNP_INDIV	3.61522132729863	0.0572531031850795	0.23166748919493801	1.0	26.0	5.0	4.0	0.92459710115311	2624	sequence	WILDTYPE_SNP_INDIV	no effect
220	4132__WILDTYPE_SNP_INDIV	0.695878666374256	0.404171996954913	0.661535270595712	1.0	24.0	5.0	4.0	-0.319018401288362	4132	sequence	WILDTYPE_SNP_INDIV	no effect
221	2728__WILDTYPE_SNP_INDIV	1.49926663037911	0.22078423729681101	0.49415060940057204	1.0	21.0	5.0	4.0	0.7697102479949731	2728	sequence	WILDTYPE_SNP_INDIV	no effect
222	2066__WILDTYPE_SNP_INDIV	5.0993428253056	0.0239349099923315	0.140077601284389	1.0	22.0	5.0	4.0	1.04260126567724	2066	sequence	WILDTYPE_SNP_INDIV	no effect
223	4276__WILDTYPE_SNP_INDIV	0.352706124679571	0.552585241524085	0.7717859645151579	1.0	21.0	5.0	4.0	-0.433635504930417	4276	sequence	WILDTYPE_SNP_INDIV	no effect
224	577__WILDTYPE_SNP_INDIV	0.17691473599887803	0.6740381853125179	0.841601939143374	1.0	11.0	5.0	4.0	-0.46316392277521795	577	sequence	WILDTYPE_SNP_INDIV	no effect
225	2620__WILDTYPE_SNP_INDIV	1.27705519662504	0.258447290476015	0.530948203672043	1.0	26.0	5.0	4.0	0.330659497175541	2620	sequence	WILDTYPE_SNP_INDIV	no effect
226	227__WILDTYPE_SNP_INDIV	0.00134944481033017	0.970696468793968	0.986525276099588	1.0	26.0	5.0	4.0	0.00914986232098547	227	sequence	WILDTYPE_SNP_INDIV	no effect
227	1496__WILDTYPE_SNP_INDIV	4.15365765189654	0.0415446911381328	0.192996316352556	1.0	23.0	5.0	4.0	-1.0191053219654	1496	sequence	WILDTYPE_SNP_INDIV	no effect
228	1837__WILDTYPE_SNP_INDIV	6.02993197943988	0.014065275243950001	0.10368549292736699	1.0	25.0	5.0	4.0	0.8800037561550491	1837	sequence	WILDTYPE_SNP_INDIV	no effect
229	1514__WILDTYPE_SNP_INDIV	1.40059359184488	0.236624209315078	0.510054190361586	1.0	24.0	5.0	4.0	0.45852930018767796	1514	sequence	WILDTYPE_SNP_INDIV	no effect
230	1134__WILDTYPE_SNP_INDIV	1.96028661360333	0.161482668978196	0.41463634479741207	1.0	26.0	5.0	4.0	-0.459615464356926	1134	sequence	WILDTYPE_SNP_INDIV	no effect
231	4151__WILDTYPE_SNP_INDIV	0.857159680155291	0.354534757435565	0.6190881027505301	1.0	24.0	5.0	4.0	-0.468382319155678	4151	sequence	WILDTYPE_SNP_INDIV	no effect
232	1162__WILDTYPE_SNP_INDIV	4.69600812218005	0.0302327584229926	0.16079315146365397	1.0	26.0	5.0	4.0	-0.26298148872025	1162	sequence	WILDTYPE_SNP_INDIV	no effect
233	4199__WILDTYPE_SNP_INDIV	2.8331605895808702	0.0923364757091594	0.30815681318275395	1.0	10.0	5.0	4.0	-1.43323836490122	4199	sequence	WILDTYPE_SNP_INDIV	no effect
234	1324__WILDTYPE_SNP_INDIV	0.569833861077086	0.450324943112049	0.700458239185179	1.0	17.0	5.0	4.0	-0.70926966126974	1324	sequence	WILDTYPE_SNP_INDIV	no effect
235	3658__WILDTYPE_SNP_INDIV	5.2326370644172995	0.0221668999308089	0.133641900462251	1.0	25.0	5.0	4.0	-0.8622988098263019	3658	sequence	WILDTYPE_SNP_INDIV	no effect
236	2874__WILDTYPE_SNP_INDIV	0.0237876035675981	0.877426572084932	0.9458153907088029	1.0	26.0	5.0	4.0	0.0316772167340973	2874	sequence	WILDTYPE_SNP_INDIV	no effect
237	1346__WILDTYPE_SNP_INDIV	0.0782309616347447	0.7797092260071801	0.896674952218657	1.0	26.0	5.0	4.0	0.103014029942134	1346	sequence	WILDTYPE_SNP_INDIV	no effect
238	4448__WILDTYPE_SNP_INDIV	1.00901337642028	0.315139319541857	0.5877882329887579	1.0	23.0	5.0	4.0	-0.6837770532909119	4448	sequence	WILDTYPE_SNP_INDIV	no effect
239	2770__WILDTYPE_SNP_INDIV	0.120104957007015	0.728920683086555	0.8728689684276791	1.0	22.0	5.0	4.0	-0.18786501279194798	2770	sequence	WILDTYPE_SNP_INDIV	no effect
240	3458__WILDTYPE_SNP_INDIV	0.0454187563236701	0.831235886972048	0.922043096459179	1.0	26.0	5.0	4.0	-0.0419700337607745	3458	sequence	WILDTYPE_SNP_INDIV	no effect
241	3987__WILDTYPE_SNP_INDIV	0.35220971707190096	0.552864920374753	0.7719519211167991	1.0	24.0	5.0	4.0	0.24419326630543803	3987	sequence	WILDTYPE_SNP_INDIV	no effect
242	2141__WILDTYPE_SNP_INDIV	0.0408895191308147	0.839751328242757	0.9252071729093879	1.0	26.0	5.0	4.0	0.0693609606751589	2141	sequence	WILDTYPE_SNP_INDIV	no effect
243	3222__WILDTYPE_SNP_INDIV	31.6077641024258	1.88673737447785e-08	3.0181508867063997e-06	1.0	26.0	5.0	4.0	0.722760237914778	3222	sequence	WILDTYPE_SNP_INDIV	significant effect
244	4597__WILDTYPE_SNP_INDIV	1.0082009237608	0.315334228081277	0.5877882329887579	1.0	26.0	5.0	4.0	0.21395367644579102	4597	sequence	WILDTYPE_SNP_INDIV	no effect
245	97__WILDTYPE_SNP_INDIV	0.11053799962041902	0.7395324603456921	0.8767332700590359	1.0	26.0	5.0	4.0	-0.102132906674648	97	sequence	WILDTYPE_SNP_INDIV	no effect
246	2761__WILDTYPE_SNP_INDIV	0.0685548848368853	0.7934526033413429	0.902938396881765	1.0	26.0	5.0	4.0	0.0645852786777586	2761	sequence	WILDTYPE_SNP_INDIV	no effect
247	1011__WILDTYPE_SNP_INDIV	0.141365529500945	0.7069272474256751	0.8613004542411679	1.0	26.0	5.0	4.0	-0.0699390427208769	1011	sequence	WILDTYPE_SNP_INDIV	no effect
248	4359__WILDTYPE_SNP_INDIV	2.54693050990363	0.11050876390994199	0.336929877617969	1.0	26.0	5.0	4.0	-0.561224726970646	4359	sequence	WILDTYPE_SNP_INDIV	no effect
249	4707__WILDTYPE_SNP_INDIV	5.605919557130281	0.0178998983303879	0.11930779456601599	1.0	19.0	5.0	4.0	1.2755705294722899	4707	sequence	WILDTYPE_SNP_INDIV	no effect
250	2003__WILDTYPE_SNP_INDIV	0.47605669307131393	0.49021392289420396	0.7306014335308342	1.0	26.0	5.0	4.0	-0.12884382137327197	2003	sequence	WILDTYPE_SNP_INDIV	no effect
251	2951__WILDTYPE_SNP_INDIV	2.0255546676185103	0.15467244055166798	0.404949832082628	1.0	26.0	5.0	4.0	0.25015393667511704	2951	sequence	WILDTYPE_SNP_INDIV	no effect
252	4535__WILDTYPE_SNP_INDIV	0.15405926998369102	0.694685969379047	0.854637927359692	1.0	26.0	5.0	4.0	-0.142243432685672	4535	sequence	WILDTYPE_SNP_INDIV	no effect
253	4320__WILDTYPE_SNP_INDIV	0.127003764940127	0.7215590932256549	0.869625271369211	1.0	26.0	5.0	4.0	0.111581774653203	4320	sequence	WILDTYPE_SNP_INDIV	no effect
254	2267__WILDTYPE_SNP_INDIV	1.99148808795962	0.158185373619788	0.409235368194805	1.0	26.0	5.0	4.0	0.35079782780168495	2267	sequence	WILDTYPE_SNP_INDIV	no effect
255	1952__WILDTYPE_SNP_INDIV	9.2540788617423	0.00234971492388838	0.0336553134832315	1.0	25.0	5.0	4.0	1.1212749616792401	1952	sequence	WILDTYPE_SNP_INDIV	significant effect
256	2349__WILDTYPE_SNP_INDIV	0.15932916635483702	0.689774889253813	0.850802760541739	1.0	26.0	5.0	4.0	-0.179851684537429	2349	sequence	WILDTYPE_SNP_INDIV	no effect
257	3792__WILDTYPE_SNP_INDIV	0.014500150971627998	0.9041531638399158	0.9569984634467921	1.0	16.0	5.0	4.0	0.111291876323857	3792	sequence	WILDTYPE_SNP_INDIV	no effect
258	1773__WILDTYPE_SNP_INDIV	0.796707155286185	0.3720797030695999	0.635130334157727	1.0	26.0	5.0	4.0	0.13651905751386098	1773	sequence	WILDTYPE_SNP_INDIV	no effect
259	3789__WILDTYPE_SNP_INDIV	0.0767617857304685	0.781734669765024	0.8979283581144929	1.0	26.0	5.0	4.0	0.0619653817420055	3789	sequence	WILDTYPE_SNP_INDIV	no effect
260	2764__WILDTYPE_SNP_INDIV	2.52886645433273	0.11178049086730599	0.338018006094646	1.0	24.0	5.0	4.0	0.6757016748465079	2764	sequence	WILDTYPE_SNP_INDIV	no effect
261	2929__WILDTYPE_SNP_INDIV	4.900781119103611	0.0268445502789538	0.149642737820634	1.0	20.0	5.0	4.0	1.44602988172833	2929	sequence	WILDTYPE_SNP_INDIV	no effect
262	3574__WILDTYPE_SNP_INDIV	0.8230342449753609	0.364294514971244	0.6275900361502429	1.0	26.0	5.0	4.0	0.41987152269525396	3574	sequence	WILDTYPE_SNP_INDIV	no effect
263	1987__WILDTYPE_SNP_INDIV	9.69991026304433	0.0018427701041729102	0.0288060382082273	1.0	26.0	5.0	4.0	0.372652454900109	1987	sequence	WILDTYPE_SNP_INDIV	significant effect
264	4319__WILDTYPE_SNP_INDIV	0.492926941308724	0.482624560092971	0.724238669132635	1.0	26.0	5.0	4.0	-0.260557155205707	4319	sequence	WILDTYPE_SNP_INDIV	no effect
265	814__WILDTYPE_SNP_INDIV	2.0011835253908403	0.157176438976157	0.40816543866156896	1.0	23.0	5.0	4.0	0.828386474897539	814	sequence	WILDTYPE_SNP_INDIV	no effect
266	3840__WILDTYPE_SNP_INDIV	2.08122016082939	0.14912093326516102	0.396471666891694	1.0	22.0	5.0	4.0	-0.500569941839326	3840	sequence	WILDTYPE_SNP_INDIV	no effect
267	938__WILDTYPE_SNP_INDIV	0.156005454514343	0.692861147719841	0.85279319002501	1.0	26.0	5.0	4.0	0.11032081762919199	938	sequence	WILDTYPE_SNP_INDIV	no effect
268	2220__WILDTYPE_SNP_INDIV	1.6650832301275802	0.19691839157869398	0.462334325433538	1.0	11.0	5.0	4.0	-1.6756140659320602	2220	sequence	WILDTYPE_SNP_INDIV	no effect
269	4184__WILDTYPE_SNP_INDIV	1.5209237329643202	0.21747975842138	0.490223278846502	1.0	22.0	5.0	4.0	0.7396901832229631	4184	sequence	WILDTYPE_SNP_INDIV	no effect
270	2755__WILDTYPE_SNP_INDIV	0.119270190727093	0.7298273782960271	0.8728689684276791	1.0	26.0	5.0	4.0	-0.0876615137747781	2755	sequence	WILDTYPE_SNP_INDIV	no effect
271	2011__WILDTYPE_SNP_INDIV	0.8375621417448829	0.3600949315494671	0.6240865209483171	1.0	10.0	5.0	4.0	1.31623081210959	2011	sequence	WILDTYPE_SNP_INDIV	no effect
272	2448__WILDTYPE_SNP_INDIV	3.0666090194295097	0.0799160093970797	0.283253692742596	1.0	26.0	5.0	4.0	-0.7416277379085929	2448	sequence	WILDTYPE_SNP_INDIV	no effect
273	1030__WILDTYPE_SNP_INDIV	1.07889889776061	0.298944010702171	0.572478973407709	1.0	26.0	5.0	4.0	-0.283633461085382	1030	sequence	WILDTYPE_SNP_INDIV	no effect
274	4114__WILDTYPE_SNP_INDIV	0.659050765588063	0.416895258839045	0.6745177770003941	1.0	19.0	5.0	4.0	0.516672720879762	4114	sequence	WILDTYPE_SNP_INDIV	no effect
