	index	stat_comp	pval_comp	fdr_comp	df.test_comp	df.dna_comp	df.rna.full_comp	df.rna.red_comp	logFC_comp	dupe_info	is_ctrl	tile_type	native_status
136	2327__WILDTYPE_SNP_INDIV	0.146249109791825	0.702145927532482	0.7941900041706541	1.0	26.0	5.0	4.0	0.0310648159079838	2327	sequence	WILDTYPE_SNP_INDIV	no effect
137	4487__WILDTYPE_SNP_INDIV	1.9479175592327902	0.16281143039132	0.274070660056281	1.0	25.0	5.0	4.0	0.14772789210594597	4487	sequence	WILDTYPE_SNP_INDIV	no effect
138	4336__WILDTYPE_SNP_INDIV	22.6032900168682	1.99143292877517e-06	2.13158722843952e-05	1.0	17.0	5.0	4.0	-0.868503376774054	4336	sequence	WILDTYPE_SNP_INDIV	significant effect
139	671__WILDTYPE_SNP_INDIV	0.8846413784260679	0.346933586708015	0.48418361822043704	1.0	21.0	5.0	4.0	0.146628933072758	671	sequence	WILDTYPE_SNP_INDIV	no effect
140	2406__WILDTYPE_SNP_INDIV	0.0912704518300416	0.762568209860653	0.83953113314401	1.0	26.0	5.0	4.0	-0.03281507448347799	2406	sequence	WILDTYPE_SNP_INDIV	no effect
141	1242__WILDTYPE_SNP_INDIV	1.83718299393058	0.17528147677417402	0.28887853523873497	1.0	26.0	5.0	4.0	0.159398248049198	1242	sequence	WILDTYPE_SNP_INDIV	no effect
142	2627__WILDTYPE_SNP_INDIV	14.828008409208698	0.000117773338265929	0.000696209918457632	1.0	25.0	5.0	4.0	-0.607497425144334	2627	sequence	WILDTYPE_SNP_INDIV	significant effect
143	3631__WILDTYPE_SNP_INDIV	16.817890030122303	4.1143597387917104e-05	0.000291075421363448	1.0	26.0	5.0	4.0	-0.46109276444764896	3631	sequence	WILDTYPE_SNP_INDIV	significant effect
144	3856__WILDTYPE_SNP_INDIV	2.50404329730077	0.11355442543754801	0.20798116183416698	1.0	22.0	5.0	4.0	0.246772358446993	3856	sequence	WILDTYPE_SNP_INDIV	no effect
145	1535__WILDTYPE_SNP_INDIV	2.59547304038233	0.10716943793068	0.198403820760727	1.0	25.0	5.0	4.0	-0.245569197868786	1535	sequence	WILDTYPE_SNP_INDIV	no effect
146	3619__WILDTYPE_SNP_INDIV	1.02452090561678	0.31144903267493895	0.447123121720391	1.0	25.0	5.0	4.0	-0.122381226993644	3619	sequence	WILDTYPE_SNP_INDIV	no effect
147	3124__WILDTYPE_SNP_INDIV	22.812226475359697	1.78625713470731e-06	1.94665573455857e-05	1.0	26.0	5.0	4.0	-0.337608388322401	3124	sequence	WILDTYPE_SNP_INDIV	significant effect
148	2903__WILDTYPE_SNP_INDIV	4.23973513602186	0.0394883270342922	0.0897309218566469	1.0	26.0	5.0	4.0	0.21117880841969103	2903	sequence	WILDTYPE_SNP_INDIV	no effect
149	3863__WILDTYPE_SNP_INDIV	3.5092606537107303	0.0610266839003157	0.126365464379542	1.0	23.0	5.0	4.0	0.28714758708581	3863	sequence	WILDTYPE_SNP_INDIV	no effect
150	2181__WILDTYPE_SNP_INDIV	0.10831393319529099	0.742071924668437	0.824982111949227	1.0	20.0	5.0	4.0	-0.0738917418586351	2181	sequence	WILDTYPE_SNP_INDIV	no effect
151	1674__WILDTYPE_SNP_INDIV	12.766937958650502	0.000352799887419348	0.0017829193048763301	1.0	24.0	5.0	4.0	-0.5200165600232151	1674	sequence	WILDTYPE_SNP_INDIV	significant effect
152	4178__WILDTYPE_SNP_INDIV	11.646058167144	0.000643387248363105	0.0029476826650458397	1.0	25.0	5.0	4.0	0.392019260978514	4178	sequence	WILDTYPE_SNP_INDIV	significant effect
153	1175__WILDTYPE_SNP_INDIV	37.055206962681	1.14831526712925e-09	3.2086064964088196e-08	1.0	26.0	5.0	4.0	0.559299077983532	1175	sequence	WILDTYPE_SNP_INDIV	significant effect
154	1697__WILDTYPE_SNP_INDIV	1.8953538070122702	0.16859929915688002	0.28095985844243	1.0	26.0	5.0	4.0	0.161853715881625	1697	sequence	WILDTYPE_SNP_INDIV	no effect
155	1065__WILDTYPE_SNP_INDIV	28.682902687814003	8.52530973254961e-08	1.3936271624025e-06	1.0	26.0	5.0	4.0	-0.403998088502391	1065	sequence	WILDTYPE_SNP_INDIV	significant effect
156	4239__WILDTYPE_SNP_INDIV	5.32208055665797	0.0210568553981378	0.0540305643584891	1.0	26.0	5.0	4.0	-0.311716135985442	4239	sequence	WILDTYPE_SNP_INDIV	no effect
157	1654__WILDTYPE_SNP_INDIV	21.3651106673187	3.79616859277685e-06	3.7082085887978704e-05	1.0	26.0	5.0	4.0	0.462164673238746	1654	sequence	WILDTYPE_SNP_INDIV	significant effect
158	3993__WILDTYPE_SNP_INDIV	24.864199272835805	6.151426554917659e-07	7.71899635063559e-06	1.0	26.0	5.0	4.0	-0.581944683053046	3993	sequence	WILDTYPE_SNP_INDIV	significant effect
159	1172__WILDTYPE_SNP_INDIV	58.133006858495705	2.44981243752053e-14	1.7572833693617397e-12	1.0	26.0	5.0	4.0	0.63063507349027	1172	sequence	WILDTYPE_SNP_INDIV	significant effect
160	4284__WILDTYPE_SNP_INDIV	22.4475848810207	2.15956859589868e-06	2.28107399382177e-05	1.0	17.0	5.0	4.0	-0.9060844200822759	4284	sequence	WILDTYPE_SNP_INDIV	significant effect
161	894__WILDTYPE_SNP_INDIV	3.59565901333121	0.0579306555255897	0.12173796696807401	1.0	24.0	5.0	4.0	-0.235952398634263	894	sequence	WILDTYPE_SNP_INDIV	no effect
162	1315__WILDTYPE_SNP_INDIV	26.775240587192002	2.28546905824961e-07	3.2886120640561798e-06	1.0	26.0	5.0	4.0	0.466497906770085	1315	sequence	WILDTYPE_SNP_INDIV	significant effect
163	3191__WILDTYPE_SNP_INDIV	3.6117737930173903	0.0573718970047544	0.120933919738969	1.0	24.0	5.0	4.0	0.31068993776003	3191	sequence	WILDTYPE_SNP_INDIV	no effect
164	2659__WILDTYPE_SNP_INDIV	7.50365567659264	0.00615738828811484	0.0195329426486336	1.0	26.0	5.0	4.0	-0.459987336171636	2659	sequence	WILDTYPE_SNP_INDIV	significant effect
165	951__WILDTYPE_SNP_INDIV	1.77417407192092	0.18286634724852902	0.29761451570485303	1.0	13.0	5.0	4.0	0.35671687868405605	951	sequence	WILDTYPE_SNP_INDIV	no effect
166	3858__WILDTYPE_SNP_INDIV	0.250939475600717	0.6164143393446011	0.728062746348034	1.0	26.0	5.0	4.0	-0.0485281523751098	3858	sequence	WILDTYPE_SNP_INDIV	no effect
167	1530__WILDTYPE_SNP_INDIV	2.7724967818754704	0.0958964742955806	0.181591196006525	1.0	22.0	5.0	4.0	-0.552114876433503	1530	sequence	WILDTYPE_SNP_INDIV	no effect
168	748__WILDTYPE_SNP_INDIV	3.1821763938774	0.0744455107304443	0.149077135237715	1.0	23.0	5.0	4.0	0.242584689604087	748	sequence	WILDTYPE_SNP_INDIV	no effect
169	4069__WILDTYPE_SNP_INDIV	2.82318209071855	0.0929120398838736	0.17705601256221104	1.0	22.0	5.0	4.0	-0.19565311903508398	4069	sequence	WILDTYPE_SNP_INDIV	no effect
170	4251__WILDTYPE_SNP_INDIV	6.14544187354659	0.0131751241057429	0.0365628791524034	1.0	23.0	5.0	4.0	-0.33221715926283096	4251	sequence	WILDTYPE_SNP_INDIV	significant effect
171	3622__WILDTYPE_SNP_INDIV	8.06623113332671	0.00450978224977995	0.0150305225329005	1.0	26.0	5.0	4.0	0.30247899251342303	3622	sequence	WILDTYPE_SNP_INDIV	significant effect
172	3980__WILDTYPE_SNP_INDIV	12.840640859954	0.000339171429827881	0.0017286690047298699	1.0	25.0	5.0	4.0	-0.419126037577234	3980	sequence	WILDTYPE_SNP_INDIV	significant effect
173	4250__WILDTYPE_SNP_INDIV	1.7475371610376	0.18618664531577103	0.301690160953336	1.0	26.0	5.0	4.0	0.18836109791680605	4250	sequence	WILDTYPE_SNP_INDIV	no effect
174	3344__WILDTYPE_SNP_INDIV	1.08577028254933	0.297410281272074	0.43235142522492	1.0	17.0	5.0	4.0	0.17189842825622198	3344	sequence	WILDTYPE_SNP_INDIV	no effect
175	4174__WILDTYPE_SNP_INDIV	1.5758001947418703	0.20936668019412902	0.329906972135404	1.0	20.0	5.0	4.0	0.21431585379728899	4174	sequence	WILDTYPE_SNP_INDIV	no effect
176	4578__WILDTYPE_SNP_INDIV	0.7633592804941151	0.382279284729645	0.5198449245082779	1.0	26.0	5.0	4.0	-0.10816550613512199	4578	sequence	WILDTYPE_SNP_INDIV	no effect
177	1239__WILDTYPE_SNP_INDIV	6.7186052903034605	0.00954122124264512	0.0281319688908911	1.0	26.0	5.0	4.0	-0.272618245505237	1239	sequence	WILDTYPE_SNP_INDIV	significant effect
178	3328__WILDTYPE_SNP_INDIV	0.11592073574320198	0.7335015996958492	0.8175344824068299	1.0	26.0	5.0	4.0	0.0314367450634559	3328	sequence	WILDTYPE_SNP_INDIV	no effect
179	2878__WILDTYPE_SNP_INDIV	0.6841718653117819	0.40815384835588003	0.543542986545753	1.0	25.0	5.0	4.0	-0.0916044093042368	2878	sequence	WILDTYPE_SNP_INDIV	no effect
180	4534__WILDTYPE_SNP_INDIV	9.009744953004429	0.00268543890925541	0.00974054294179735	1.0	26.0	5.0	4.0	0.313124297546163	4534	sequence	WILDTYPE_SNP_INDIV	significant effect
181	1430__WILDTYPE_SNP_INDIV	12.6186372352067	0.00038191966419034	0.0019119853188528898	1.0	26.0	5.0	4.0	-0.425876991365558	1430	sequence	WILDTYPE_SNP_INDIV	significant effect
182	1998__WILDTYPE_SNP_INDIV	8.20037309948157	0.00418817763267437	0.0141749166919951	1.0	26.0	5.0	4.0	-0.38253183551877507	1998	sequence	WILDTYPE_SNP_INDIV	significant effect
183	237__WILDTYPE_SNP_INDIV	0.22999153703494798	0.631530103722005	0.7391947585211779	1.0	26.0	5.0	4.0	0.0469741644101785	237	sequence	WILDTYPE_SNP_INDIV	no effect
184	1910__WILDTYPE_SNP_INDIV	9.535708747058381	0.00201512341475571	0.00770460074090371	1.0	23.0	5.0	4.0	-0.717062368811868	1910	sequence	WILDTYPE_SNP_INDIV	significant effect
185	2251__WILDTYPE_SNP_INDIV	8.00627373748603	0.00466155613929874	0.0154826805842914	1.0	26.0	5.0	4.0	0.224984852610697	2251	sequence	WILDTYPE_SNP_INDIV	significant effect
186	1197__WILDTYPE_SNP_INDIV	13.8708686426294	0.000195810168573073	0.00108793487880022	1.0	26.0	5.0	4.0	0.472068540897451	1197	sequence	WILDTYPE_SNP_INDIV	significant effect
187	2315__WILDTYPE_SNP_INDIV	2.7167321580704997	0.0993011255335014	0.18678716607201898	1.0	24.0	5.0	4.0	0.21459945684774398	2315	sequence	WILDTYPE_SNP_INDIV	no effect
188	2013__WILDTYPE_SNP_INDIV	16.771750320991	4.2156247128468e-05	0.000296203104823709	1.0	26.0	5.0	4.0	0.32774991760454203	2013	sequence	WILDTYPE_SNP_INDIV	significant effect
189	4166__WILDTYPE_SNP_INDIV	6.605366501711611	0.0101671874867263	0.0293827438732452	1.0	26.0	5.0	4.0	-0.325907102876047	4166	sequence	WILDTYPE_SNP_INDIV	significant effect
190	3975__WILDTYPE_SNP_INDIV	0.737410033942524	0.39049180179697296	0.528302550664272	1.0	25.0	5.0	4.0	-0.10521297228752699	3975	sequence	WILDTYPE_SNP_INDIV	no effect
191	742__WILDTYPE_SNP_INDIV	1.74339873799909	0.18670875975359197	0.302099226898861	1.0	26.0	5.0	4.0	-0.12056046799602302	742	sequence	WILDTYPE_SNP_INDIV	no effect
192	3106__WILDTYPE_SNP_INDIV	0.106883251063664	0.7437207997997479	0.8260508814045741	1.0	8.0	5.0	4.0	0.177405677340719	3106	sequence	WILDTYPE_SNP_INDIV	no effect
193	2538__WILDTYPE_SNP_INDIV	0.0800744138352911	0.777196592820123	0.850069828196065	1.0	25.0	5.0	4.0	0.0332418512120473	2538	sequence	WILDTYPE_SNP_INDIV	no effect
194	4298__WILDTYPE_SNP_INDIV	8.30250128654438	0.00395905142427605	0.0135424919181998	1.0	24.0	5.0	4.0	-0.40532877998255396	4298	sequence	WILDTYPE_SNP_INDIV	significant effect
195	646__WILDTYPE_SNP_INDIV	9.64771679106752	0.00189587086545703	0.00731851837701727	1.0	25.0	5.0	4.0	0.404522342622798	646	sequence	WILDTYPE_SNP_INDIV	significant effect
196	2688__WILDTYPE_SNP_INDIV	7.7090034079016	0.00549460778662896	0.0177825488367264	1.0	20.0	5.0	4.0	-0.549329816458891	2688	sequence	WILDTYPE_SNP_INDIV	significant effect
197	307__WILDTYPE_SNP_INDIV	1.5528714089846298	0.212712043286663	0.334153533720048	1.0	26.0	5.0	4.0	0.11799218817936201	307	sequence	WILDTYPE_SNP_INDIV	no effect
198	875__WILDTYPE_SNP_INDIV	0.185993808598937	0.666272064726109	0.766650842056229	1.0	19.0	5.0	4.0	-0.0942591788720462	875	sequence	WILDTYPE_SNP_INDIV	no effect
199	4131__WILDTYPE_SNP_INDIV	10.290087126054198	0.00133746774397663	0.00547052764046951	1.0	15.0	5.0	4.0	-0.9984881067275492	4131	sequence	WILDTYPE_SNP_INDIV	significant effect
200	1395__WILDTYPE_SNP_INDIV	0.0609429710975746	0.8050116963444001	0.8717634548515519	1.0	26.0	5.0	4.0	0.021672710605422002	1395	sequence	WILDTYPE_SNP_INDIV	no effect
201	3524__WILDTYPE_SNP_INDIV	13.386325810027001	0.000253465420816692	0.00136258927566557	1.0	10.0	5.0	4.0	1.531707754657	3524	sequence	WILDTYPE_SNP_INDIV	significant effect
202	1182__WILDTYPE_SNP_INDIV	8.33077934621588	0.00389789320123151	0.0134192512357583	1.0	26.0	5.0	4.0	-0.336486740846206	1182	sequence	WILDTYPE_SNP_INDIV	significant effect
203	3854__WILDTYPE_SNP_INDIV	3.61701954972403	0.0571912443863711	0.120709002404882	1.0	10.0	5.0	4.0	-0.6582047191049449	3854	sequence	WILDTYPE_SNP_INDIV	no effect
204	3276__WILDTYPE_SNP_INDIV	13.990644176803901	0.000183722550384892	0.0010315076835862	1.0	26.0	5.0	4.0	-0.532397160770408	3276	sequence	WILDTYPE_SNP_INDIV	significant effect
205	4391__WILDTYPE_SNP_INDIV	0.0191944837636697	0.889810372908937	0.9294787415904109	1.0	13.0	5.0	4.0	-0.0467486171383727	4391	sequence	WILDTYPE_SNP_INDIV	no effect
206	4035__WILDTYPE_SNP_INDIV	5.01511951546172	0.0251268947914663	0.0618330037725483	1.0	26.0	5.0	4.0	-0.24964292296631002	4035	sequence	WILDTYPE_SNP_INDIV	no effect
207	1977__WILDTYPE_SNP_INDIV	11.9203186711666	0.000555249816161087	0.00260853432695033	1.0	25.0	5.0	4.0	0.4031831665620779	1977	sequence	WILDTYPE_SNP_INDIV	significant effect
208	1466__WILDTYPE_SNP_INDIV	0.12437377328978999	0.724338356580593	0.8110834440182499	1.0	21.0	5.0	4.0	-0.0660914584918576	1466	sequence	WILDTYPE_SNP_INDIV	no effect
209	1285__WILDTYPE_SNP_INDIV	0.265969747839563	0.606048203179676	0.7199129554686079	1.0	26.0	5.0	4.0	-0.0597909567081969	1285	sequence	WILDTYPE_SNP_INDIV	no effect
210	1721__WILDTYPE_SNP_INDIV	0.24301583026658602	0.622036358268374	0.7327222396661278	1.0	25.0	5.0	4.0	0.0663879390914377	1721	sequence	WILDTYPE_SNP_INDIV	no effect
211	1418__WILDTYPE_SNP_INDIV	3.93377054556152	0.047325721966648	0.10399973469214	1.0	9.0	5.0	4.0	0.97240149323763	1418	sequence	WILDTYPE_SNP_INDIV	no effect
212	4243__WILDTYPE_SNP_INDIV	0.0570061623935771	0.8112919731423249	0.8769836308866429	1.0	12.0	5.0	4.0	0.112384875212233	4243	sequence	WILDTYPE_SNP_INDIV	no effect
213	101__WILDTYPE_SNP_INDIV	1.136489441913	0.286395350058619	0.42002320792850895	1.0	26.0	5.0	4.0	-0.113692071203562	101	sequence	WILDTYPE_SNP_INDIV	no effect
214	3025__WILDTYPE_SNP_INDIV	0.148106581636966	0.7003513831204741	0.793224192402414	1.0	26.0	5.0	4.0	-0.0439894767965012	3025	sequence	WILDTYPE_SNP_INDIV	no effect
215	1508__WILDTYPE_SNP_INDIV	33.6393324549482	6.63376812354495e-09	1.46921150238512e-07	1.0	6.0	5.0	4.0	-0.655684803333885	1508	sequence	WILDTYPE_SNP_INDIV	significant effect
216	4619__WILDTYPE_SNP_INDIV	0.71800487732753	0.39679912631493397	0.534053005420658	1.0	26.0	5.0	4.0	0.0795463027126743	4619	sequence	WILDTYPE_SNP_INDIV	no effect
217	4286__WILDTYPE_SNP_INDIV	32.4484074725301	1.22399218451359e-08	2.4925874740560697e-07	1.0	26.0	5.0	4.0	-0.5557078508187471	4286	sequence	WILDTYPE_SNP_INDIV	significant effect
218	764__WILDTYPE_SNP_INDIV	5.80923111811558	0.0159422629595724	0.0427320221883464	1.0	21.0	5.0	4.0	0.308548450599847	764	sequence	WILDTYPE_SNP_INDIV	significant effect
219	1099__WILDTYPE_SNP_INDIV	1.6291649333175	0.20181858891453602	0.321704855165261	1.0	25.0	5.0	4.0	-0.19355336890951302	1099	sequence	WILDTYPE_SNP_INDIV	no effect
220	2624__WILDTYPE_SNP_INDIV	11.364610138402	0.000748567881705075	0.00335598623085316	1.0	26.0	5.0	4.0	0.488311994238815	2624	sequence	WILDTYPE_SNP_INDIV	significant effect
221	4132__WILDTYPE_SNP_INDIV	19.1017240136716	1.23932885344221e-05	0.00010541972512643	1.0	24.0	5.0	4.0	-0.576488500617492	4132	sequence	WILDTYPE_SNP_INDIV	significant effect
222	2728__WILDTYPE_SNP_INDIV	1.8216963802126398	0.177111484599176	0.29110592016387393	1.0	21.0	5.0	4.0	-0.20756660901065	2728	sequence	WILDTYPE_SNP_INDIV	no effect
223	2066__WILDTYPE_SNP_INDIV	0.725197620584368	0.394444269544464	0.531760558085647	1.0	22.0	5.0	4.0	0.14651184045280702	2066	sequence	WILDTYPE_SNP_INDIV	no effect
224	4276__WILDTYPE_SNP_INDIV	12.247121708178598	0.00046597638420987805	0.0022552693882302898	1.0	21.0	5.0	4.0	-0.57062204010537	4276	sequence	WILDTYPE_SNP_INDIV	significant effect
225	577__WILDTYPE_SNP_INDIV	0.030978887505114	0.8602874980335741	0.9113809222125	1.0	11.0	5.0	4.0	0.0732278697503384	577	sequence	WILDTYPE_SNP_INDIV	no effect
226	2620__WILDTYPE_SNP_INDIV	3.36419805439846	0.0666280161799525	0.136087652257056	1.0	26.0	5.0	4.0	0.20983328376858398	2620	sequence	WILDTYPE_SNP_INDIV	no effect
227	227__WILDTYPE_SNP_INDIV	0.17321811318970498	0.6772674630757	0.774306594098573	1.0	26.0	5.0	4.0	-0.0448656503340355	227	sequence	WILDTYPE_SNP_INDIV	no effect
228	1496__WILDTYPE_SNP_INDIV	0.0269598842880896	0.86957790975684	0.9168266967312301	1.0	23.0	5.0	4.0	-0.0285420261218384	1496	sequence	WILDTYPE_SNP_INDIV	no effect
229	1837__WILDTYPE_SNP_INDIV	4.43544306659896	0.0352000822795119	0.0818836376744114	1.0	25.0	5.0	4.0	0.22806873637316197	1837	sequence	WILDTYPE_SNP_INDIV	no effect
230	1514__WILDTYPE_SNP_INDIV	32.3807171047577	1.267378838424e-08	2.57005177108259e-07	1.0	24.0	5.0	4.0	-0.807340720433542	1514	sequence	WILDTYPE_SNP_INDIV	significant effect
231	1134__WILDTYPE_SNP_INDIV	4.937714642201169	0.0262767575988344	0.0642023879105228	1.0	26.0	5.0	4.0	-0.256991455791653	1134	sequence	WILDTYPE_SNP_INDIV	no effect
232	4151__WILDTYPE_SNP_INDIV	1.31003242909162	0.252388783980879	0.382324942378499	1.0	24.0	5.0	4.0	-0.21017741306441198	4151	sequence	WILDTYPE_SNP_INDIV	no effect
233	1162__WILDTYPE_SNP_INDIV	33.1524634216571	8.52083558459418e-09	1.8363738035676998e-07	1.0	26.0	5.0	4.0	-0.38346789038648904	1162	sequence	WILDTYPE_SNP_INDIV	significant effect
234	4199__WILDTYPE_SNP_INDIV	0.625034831855942	0.429182441066733	0.564028113690653	1.0	10.0	5.0	4.0	-0.230206852916881	4199	sequence	WILDTYPE_SNP_INDIV	no effect
235	1324__WILDTYPE_SNP_INDIV	1.0243938899044498	0.311479028614205	0.447123121720391	1.0	17.0	5.0	4.0	-0.24806606273630802	1324	sequence	WILDTYPE_SNP_INDIV	no effect
236	3658__WILDTYPE_SNP_INDIV	1.75722399173242	0.184971147238668	0.30022672530531497	1.0	25.0	5.0	4.0	-0.218998198403687	3658	sequence	WILDTYPE_SNP_INDIV	no effect
237	2874__WILDTYPE_SNP_INDIV	0.0182938979637584	0.8924103127181171	0.931707881179345	1.0	26.0	5.0	4.0	-0.0138731750179819	2874	sequence	WILDTYPE_SNP_INDIV	no effect
238	1346__WILDTYPE_SNP_INDIV	13.0658887664044	0.000300722475651267	0.00156245645187026	1.0	26.0	5.0	4.0	0.44578298992418	1346	sequence	WILDTYPE_SNP_INDIV	significant effect
239	4448__WILDTYPE_SNP_INDIV	12.040379445275901	0.000520603729898724	0.00247724903553789	1.0	23.0	5.0	4.0	-0.602661418837216	4448	sequence	WILDTYPE_SNP_INDIV	significant effect
240	2770__WILDTYPE_SNP_INDIV	6.2423485271663095	0.0124730967992046	0.0349741559025539	1.0	22.0	5.0	4.0	-0.397064443395599	2770	sequence	WILDTYPE_SNP_INDIV	significant effect
241	3458__WILDTYPE_SNP_INDIV	1.03276494207421	0.309510145882628	0.445094482678608	1.0	26.0	5.0	4.0	0.08640082287688701	3458	sequence	WILDTYPE_SNP_INDIV	no effect
242	3987__WILDTYPE_SNP_INDIV	8.69869666975023	0.00318437655278933	0.0113095264566575	1.0	24.0	5.0	4.0	0.41036127660339705	3987	sequence	WILDTYPE_SNP_INDIV	significant effect
243	2141__WILDTYPE_SNP_INDIV	7.10051154589291	0.00770619551852351	0.0236474487035334	1.0	26.0	5.0	4.0	-0.401239747054109	2141	sequence	WILDTYPE_SNP_INDIV	significant effect
244	3222__WILDTYPE_SNP_INDIV	36.4836046986497	1.53955804086418e-09	4.08790936154324e-08	1.0	26.0	5.0	4.0	0.42717377381404703	3222	sequence	WILDTYPE_SNP_INDIV	significant effect
245	4597__WILDTYPE_SNP_INDIV	53.7644295994896	2.2602804889682897e-13	1.2932033369025699e-11	1.0	26.0	5.0	4.0	0.6566679586143559	4597	sequence	WILDTYPE_SNP_INDIV	significant effect
246	97__WILDTYPE_SNP_INDIV	18.3361478344505	1.8516034307365803e-05	0.000145405328237255	1.0	26.0	5.0	4.0	-0.399073870449397	97	sequence	WILDTYPE_SNP_INDIV	significant effect
247	2761__WILDTYPE_SNP_INDIV	0.146073478553262	0.7023162834170171	0.794195778376984	1.0	26.0	5.0	4.0	-0.041965608626833	2761	sequence	WILDTYPE_SNP_INDIV	no effect
248	1011__WILDTYPE_SNP_INDIV	0.581139076445652	0.44586618539376505	0.5802417782297409	1.0	26.0	5.0	4.0	-0.0690442282831367	1011	sequence	WILDTYPE_SNP_INDIV	no effect
249	4359__WILDTYPE_SNP_INDIV	28.050314601478	1.18201893971587e-07	1.8564650406125702e-06	1.0	26.0	5.0	4.0	0.7028900056565219	4359	sequence	WILDTYPE_SNP_INDIV	significant effect
250	4707__WILDTYPE_SNP_INDIV	4.040428367071399	0.0444225445044507	0.0987030739197365	1.0	19.0	5.0	4.0	-0.29287114578401396	4707	sequence	WILDTYPE_SNP_INDIV	no effect
251	2003__WILDTYPE_SNP_INDIV	3.3258767499774	0.0681976437356979	0.138939328441613	1.0	26.0	5.0	4.0	-0.18290367559760398	2003	sequence	WILDTYPE_SNP_INDIV	no effect
252	2951__WILDTYPE_SNP_INDIV	2.31915386848323	0.12778952117230802	0.22721288892123997	1.0	26.0	5.0	4.0	-0.10464580512232599	2951	sequence	WILDTYPE_SNP_INDIV	no effect
253	4535__WILDTYPE_SNP_INDIV	2.0812849916474097	0.14911460053594197	0.256127508997762	1.0	26.0	5.0	4.0	-0.174933958128043	4535	sequence	WILDTYPE_SNP_INDIV	no effect
254	4320__WILDTYPE_SNP_INDIV	0.0852264673835634	0.770335768263028	0.844873049354659	1.0	26.0	5.0	4.0	-0.0270508784207393	4320	sequence	WILDTYPE_SNP_INDIV	no effect
255	2267__WILDTYPE_SNP_INDIV	3.9234251897087202	0.0476177693694479	0.10445047904589999	1.0	26.0	5.0	4.0	0.20311109450385398	2267	sequence	WILDTYPE_SNP_INDIV	no effect
256	1952__WILDTYPE_SNP_INDIV	9.76397660983957	0.0017796455180075302	0.00693109915684295	1.0	25.0	5.0	4.0	0.412398814610011	1952	sequence	WILDTYPE_SNP_INDIV	significant effect
257	2349__WILDTYPE_SNP_INDIV	0.0735748400584271	0.7862012012652141	0.856410465385453	1.0	26.0	5.0	4.0	0.0389929631501718	2349	sequence	WILDTYPE_SNP_INDIV	no effect
258	3792__WILDTYPE_SNP_INDIV	3.0241287510609705	0.0820343709188991	0.160724495163567	1.0	16.0	5.0	4.0	0.35047943706404106	3792	sequence	WILDTYPE_SNP_INDIV	no effect
259	1773__WILDTYPE_SNP_INDIV	0.00217138591642652	0.962833520772819	0.976240063467125	1.0	26.0	5.0	4.0	0.0038782329950705205	1773	sequence	WILDTYPE_SNP_INDIV	no effect
260	3789__WILDTYPE_SNP_INDIV	0.0071520326764584795	0.932603495606163	0.95424577387337	1.0	26.0	5.0	4.0	-0.00841547251427175	3789	sequence	WILDTYPE_SNP_INDIV	no effect
261	2764__WILDTYPE_SNP_INDIV	4.82379268413024	0.0280695171037725	0.0679950096777877	1.0	24.0	5.0	4.0	0.31124152391323806	2764	sequence	WILDTYPE_SNP_INDIV	no effect
262	2929__WILDTYPE_SNP_INDIV	1.95776438771543	0.161752615103625	0.27276598883790304	1.0	20.0	5.0	4.0	0.259105063175163	2929	sequence	WILDTYPE_SNP_INDIV	no effect
263	3574__WILDTYPE_SNP_INDIV	0.219506549660991	0.6394161602220411	0.7452373016592209	1.0	26.0	5.0	4.0	0.072511947406065	3574	sequence	WILDTYPE_SNP_INDIV	no effect
264	1987__WILDTYPE_SNP_INDIV	2.38522368205031	0.12248735901702901	0.220096396231871	1.0	26.0	5.0	4.0	0.137649497163582	1987	sequence	WILDTYPE_SNP_INDIV	no effect
265	4319__WILDTYPE_SNP_INDIV	1.0975602291075601	0.294802156141831	0.42933914012655794	1.0	26.0	5.0	4.0	-0.160265066484463	4319	sequence	WILDTYPE_SNP_INDIV	no effect
266	814__WILDTYPE_SNP_INDIV	8.36665810389331	0.0038216776174329796	0.0132136565679014	1.0	23.0	5.0	4.0	0.569402014551971	814	sequence	WILDTYPE_SNP_INDIV	significant effect
