SNP	Gene	GeneID-Tissue	Trait	nsnps	hit1	hit2	PP.H0.abf	PP.H1.abf	PP.H2.abf	PP.H3.abf	PP.H4.abf	idx1	idx2
rs6454092	PHIP	ENSG00000146247.13_Stomach	DBP	1	119	rs1984195	rs4628052	9.58853189606106e-19	0.754164219866405	6.39759385147503e-20	0.0499270052723803	0.195908774861217	1	1
rs6454092	PHIP	ENSG00000146247.13_Thyroid	DBP	1	119	rs1984195	rs1044309	1.39334377993091e-21	0.00109590293507703	1.95421064703033e-19	0.15201021656919	0.846893880495734	1	1
rs6454092	PHIP	ENSG00000146247.13_Whole_Blood	DBP	1	119	rs1984195	rs9443645	1.96425730915559e-19	0.154494201743726	1.91691295774586e-19	0.149378183979567	0.696127614276708	1	1
rs6668533	CAPZA1	ENSG00000116489.12_Adipose_Subcutaneous	DBP	1	86	rs3790612	rs4838960	4.60238789766041e-36	1.17063955023968e-05	2.92263143961623e-31	0.742871162637784	0.257117130966715	1	1
rs6668533	CAPZA1	ENSG00000116489.12_Adipose_Visceral_Omentum	DBP	1	86	rs3790612	rs4838960	1.45525001081028e-34	0.000370149856123001	3.15460716554364e-31	0.801994270002069	0.19763558014181	1	1
rs6668533	CAPZA1	ENSG00000116489.12_Artery_Aorta	DBP	1	86	rs3790612	rs61818800	1.66047945687432e-31	0.4223509551565	3.35680935266069e-32	0.0843955572536249	0.493253487589876	1	1
rs6668533	CAPZA1	ENSG00000116489.12_Artery_Tibial	DBP	1	86	rs3790612	rs61818800	5.57790406594007e-35	0.000141876679068088	1.17797254576365e-31	0.298219719304145	0.70163840401679	1	1
rs6668533	CAPZA1	ENSG00000116489.12_Breast_Mammary_Tissue	DBP	1	86	rs3790612	rs3790612	1.97616651377472e-32	0.0502647480030954	4.51299638614764e-32	0.113117002332971	0.836618249663931	1	1
rs6668533	CAPZA1	ENSG00000116489.12_Esophagus_Gastroesophageal_Junction	DBP	1	86	rs3790612	rs61818800	1.05569531199126e-32	0.0268521192194126	1.48745688185372e-31	0.377149832949073	0.595998047831521	1	1
rs6668533	CAPZA1	ENSG00000116489.12_Lung	DBP	1	86	rs3790612	rs61818800	4.55265332566012e-34	0.00115798932207717	5.29671159372513e-32	0.13299271437963	0.865849296298289	1	1
rs6668533	CAPZA1	ENSG00000116489.12_Thyroid	DBP	1	86	rs3790612	rs4839257	6.35760345064537e-34	0.00161708708817201	2.07025147070874e-31	0.525632942477145	0.472749970434689	1	1
rs6668533	CTTNBP2NL	ENSG00000143079.14_Adipose_Subcutaneous	DBP	1	86	rs3790612	rs2273369	1.00967618031446e-31	0.256816004190321	3.08504593398792e-32	0.0771375377394659	0.666046458070206	1	1
rs6668533	CTTNBP2NL	ENSG00000143079.14_Artery_Tibial	DBP	1	86	rs3790612	rs2273369	9.41715615493033e-32	0.239529906884827	3.95740797463028e-32	0.0993363121699745	0.661133780945196	1	1
rs6668533	ENSG00000225075	ENSG00000225075.1_Thyroid	DBP	1	86	rs3790612	rs12118370	1.67142264241962e-31	0.425134407157894	3.79233613268726e-32	0.0955011690019445	0.479364423840158	1	1
rs6668533	ENSG00000273483	ENSG00000273483.1_Muscle_Skeletal	DBP	1	86	rs3790612	rs11102517	2.59053492982085e-31	0.658915048570168	4.84083207499617e-32	0.122692111951339	0.218392839478496	1	1
rs6668533	ENSG00000273483	ENSG00000273483.1_Nerve_Tibial	DBP	1	86	rs3790612	rs3013441	3.17306558271929e-33	0.00807084528560441	5.16111545956978e-32	0.129550703024656	0.862378451689746	1	1
rs6668533	ENSG00000273483	ENSG00000273483.1_Thyroid	DBP	1	86	rs3790612	rs11102517	5.57867386740408e-33	0.0141896259339452	8.69631855773107e-32	0.219662759850226	0.766147614215835	1	1
rs6668533	MOV10	ENSG00000155363.18_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	86	rs3790612	rs112363416	1.30165504568175e-32	0.0331082236249295	5.68213106189778e-32	0.142879718843854	0.824012057531212	1	1
rs6668533	MOV10	ENSG00000155363.18_Skin_Sun_Exposed_Lower_leg	DBP	1	86	rs3790612	rs7537789	8.10348379440534e-32	0.206116017063218	4.38465056878492e-32	0.110158249624537	0.68372573331224	1	1
rs6668533	RHOC	ENSG00000155366.16_Nerve_Tibial	DBP	1	86	rs3790612	rs6693880	2.86660887827061e-32	0.0729135788332328	4.53368597694291e-32	0.11368969509665	0.813396726070113	1	1
rs6668533	RHOC	ENSG00000155366.16_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	86	rs3790612	rs11102494	3.23427026903763e-31	0.822652235598059	9.50938779875347e-33	0.0238806520964956	0.153467112305451	1	1
rs6668533	ST7L	ENSG00000007341.18_Adipose_Visceral_Omentum	DBP	1	86	rs3790612	rs3790611	4.65812107338783e-34	0.00118481555217992	4.81170018753657e-32	0.120631546752662	0.878183637695161	1	1
rs6668533	ST7L	ENSG00000007341.18_Artery_Aorta	DBP	1	86	rs3790612	rs6537745	1.58125886063953e-38	4.02200814575529e-08	3.45441722299745e-31	0.878404483731224	0.121595476048691	1	1
rs6668533	ST7L	ENSG00000007341.18_Artery_Tibial	DBP	1	86	rs3790612	rs11102508	1.97462325106435e-35	5.02254943720381e-05	2.05779581728887e-31	0.522455297967919	0.477494476537707	1	1
rs6668533	ST7L	ENSG00000007341.18_Breast_Mammary_Tissue	DBP	1	86	rs3790612	rs6671645	6.40218130095426e-35	0.000162842567931135	8.66117534740112e-32	0.218738974214666	0.78109818321741	1	1
rs6668533	ST7L	ENSG00000007341.18_Esophagus_Mucosa	DBP	1	86	rs3790612	rs6691917	1.19267575215784e-32	0.0303362827543845	2.01866014814435e-31	0.512541696757011	0.457122020488606	1	1
rs6668533	ST7L	ENSG00000007341.18_Esophagus_Muscularis	DBP	1	86	rs3790612	rs11102508	1.41616937164357e-39	3.6020950714015e-09	2.72771311729526e-31	0.693193368645482	0.306806627752424	1	1
rs6668533	ST7L	ENSG00000007341.18_Heart_Atrial_Appendage	DBP	1	86	rs3790612	rs12401734	2.40474325368505e-35	6.11658040028919e-05	3.69123848448081e-32	0.0920726981554516	0.90786613604055	1	1
rs6668533	ST7L	ENSG00000007341.18_Heart_Left_Ventricle	DBP	1	86	rs3790612	rs6537745	9.57407364082467e-33	0.0243521178789689	1.64065270163516e-31	0.416189006624102	0.559458875496934	1	1
rs6668533	ST7L	ENSG00000007341.18_Lung	DBP	1	86	rs3790612	rs11102508	7.23645292665738e-41	1.84062668939729e-10	3.42033947348434e-31	0.869719273350238	0.130280726465699	1	1
rs6668533	ST7L	ENSG00000007341.18_Muscle_Skeletal	DBP	1	86	rs3790612	rs61818800	1.2304267486673e-34	0.000312964975506514	6.6606869144786e-32	0.16775391660185	0.831933118422641	1	1
rs6668533	ST7L	ENSG00000007341.18_Nerve_Tibial	DBP	1	86	rs3790612	rs6537745	6.95702565434985e-40	1.76955301554527e-09	3.46361607272301e-31	0.880748944351639	0.119251053878802	1	1
rs6668533	ST7L	ENSG00000007341.18_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	86	rs3790612	rs7516421	3.47237532113135e-33	0.00883215403521059	7.00545034126939e-32	0.176557786693701	0.814610059271094	1	1
rs6668533	ST7L	ENSG00000007341.18_Skin_Sun_Exposed_Lower_leg	DBP	1	86	rs3790612	rs61818800	7.19346248130846e-32	0.182969186236252	8.12945897792767e-32	0.205553754259939	0.611477059503806	1	1
rs6668533	ST7L	ENSG00000007341.18_Stomach	DBP	1	86	rs3790612	rs6701351	0	0	3.52016034989228e-31	0.895160076113973	0.104839923885941	1	1
rs6668533	ST7L	ENSG00000007341.18_Stomach	DBP	2	86	rs3790612	rs11102494	0	0	2.5832629310597e-32	0.0638342064755862	0.9361657935244	1	2
rs6668533	ST7L	ENSG00000007341.18_Thyroid	DBP	1	86	rs3790612	rs6537745	2.51427377482429e-35	6.3951765613584e-05	2.95660050549897e-31	0.751528778034099	0.248407270200285	1	1
rs6668533	WNT2B	ENSG00000134245.17_Adipose_Subcutaneous	DBP	1	86	rs3790612	rs12125361	1.12324171898973e-33	0.00285701946460664	5.46611544994751e-32	0.137313623011111	0.859829357524286	1	1
rs6668533	WNT2B	ENSG00000134245.17_Artery_Aorta	DBP	1	86	rs3790612	rs6682678	4.30086639877353e-32	0.109394610333922	4.67557921576357e-32	0.117379159024744	0.773226230641335	1	1
rs6668533	WNT2B	ENSG00000134245.17_Lung	DBP	1	86	rs3790612	rs12402469	7.98214965379707e-36	2.03029824700715e-05	2.59264422327648e-32	0.0640733430450236	0.935906353972501	1	1
rs6668533	WNT2B	ENSG00000134245.17_Nerve_Tibial	DBP	1	86	rs3790612	rs12401734	4.60324375932606e-32	0.117085724278052	2.98493443151107e-32	0.0743060298337977	0.808608245888145	1	1
rs66887589	C4orf3	ENSG00000164096.12_Artery_Aorta	DBP	1	40	rs66887589	rs9307472	2.4062886184799e-17	0.0022084655932338	2.16840595799315e-15	0.197413190084549	0.800378344322216	1	1
rs66887589	C4orf3	ENSG00000164096.12_Artery_Tibial	DBP	1	40	rs66887589	rs10518336	2.76580993118331e-16	0.0253843035433603	5.96275960319887e-16	0.0528820936571206	0.92173360279952	1	1
rs66887589	C4orf3	ENSG00000164096.12_Esophagus_Gastroesophageal_Junction	DBP	1	40	rs66887589	rs9637624	6.5993657784342e-15	0.605682632869017	1.68774255362505e-15	0.154419384927371	0.239897982203604	1	1
rs66887589	C4orf3	ENSG00000164096.12_Esophagus_Muscularis	DBP	1	40	rs66887589	rs2389875	1.09665558848196e-16	0.0100649860377927	1.03978871803098e-15	0.0936380868366945	0.896296927125511	1	1
rs66887589	C4orf3	ENSG00000164096.12_Heart_Left_Ventricle	DBP	1	40	rs66887589	rs6534135	1.21874142238695e-16	0.0111854765788266	1.3729387997787e-15	0.124277760302466	0.864536763118705	1	1
rs66887589	C4orf3	ENSG00000164096.12_Lung	DBP	1	40	rs66887589	rs10004114	7.92911301216913e-16	0.0727725391615745	7.43965220315438e-15	0.682313381319292	0.244914079519124	1	1
rs66887589	C4orf3	ENSG00000164096.12_Muscle_Skeletal	DBP	1	40	rs66887589	rs10213542	2.09890358689582e-18	0.000192635094542511	1.88186151126669e-15	0.171057708953049	0.828749655952407	1	1
rs66887589	C4orf3	ENSG00000164096.12_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	40	rs66887589	rs55661135	2.30489935059734e-16	0.0211541162293191	4.96958360654019e-16	0.0437400877022012	0.935105796068477	1	1
rs66887589	C4orf3	ENSG00000164096.12_Skin_Sun_Exposed_Lower_leg	DBP	1	40	rs66887589	rs10518336	1.48482161065422e-15	0.136275316852529	5.59455727510002e-15	0.512760469913734	0.35096421323373	1	1
rs66887589	C4orf3	ENSG00000164096.12_Thyroid	DBP	1	40	rs66887589	rs55661135	1.32874602394102e-15	0.121950868797847	1.52985973047067e-15	0.138930629633683	0.739118501568466	1	1
rs66887589	C4orf3	ENSG00000164096.12_Whole_Blood	DBP	1	40	rs66887589	rs10003742	1.79611924528962e-25	1.64845876097483e-11	1.01711655072177e-14	0.933365268212571	0.0666347317709339	1	1
rs66887589	ENSG00000249244	ENSG00000249244.1_Adipose_Subcutaneous	DBP	1	40	rs66887589	rs10518336	4.70257768737562e-15	0.431597479301496	1.07507740311888e-15	0.0977280890677146	0.47067443163078	1	1
rs66887589	ENSG00000249244	ENSG00000249244.1_Artery_Aorta	DBP	1	40	rs66887589	rs10518336	8.92800572661257e-15	0.819402681456971	1.54001208515802e-16	0.0138004701770532	0.166796848365967	1	1
rs66887589	ENSG00000249244	ENSG00000249244.1_Artery_Tibial	DBP	1	40	rs66887589	rs10518336	9.71010923616644e-16	0.0891183293222831	1.10869887946251e-15	0.100133684588689	0.810747986089027	1	1
rs66887589	ENSG00000249244	ENSG00000249244.1_Esophagus_Mucosa	DBP	1	40	rs66887589	rs10518336	2.07829362381712e-21	1.90743534486599e-07	1.06059389174588e-14	0.973348266587702	0.0266515426687558	1	1
rs66887589	ENSG00000249244	ENSG00000249244.1_Heart_Left_Ventricle	DBP	1	40	rs66887589	rs7661498	3.63455990762358e-18	0.000333575965945614	2.29428219571005e-15	0.208985369224352	0.790681054809703	1	1
rs66887589	ENSG00000249244	ENSG00000249244.1_Nerve_Tibial	DBP	1	40	rs66887589	rs10518336	2.09584746111139e-19	1.9235460663297e-05	2.20873192579943e-15	0.201117293414973	0.798863471124365	1	1
rs66887589	ENSG00000249244	ENSG00000249244.1_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	40	rs66887589	rs10518336	1.94332575909447e-15	0.178356330260843	1.76885140104684e-15	0.161022019629858	0.660621650109298	1	1
rs66887589	ENSG00000249244	ENSG00000249244.1_Skin_Sun_Exposed_Lower_leg	DBP	1	40	rs66887589	rs10518336	3.53550923193492e-18	0.00032448520237033	8.47382968041161e-15	0.777274093735398	0.222401421062222	1	1
rs66887589	FABP2	ENSG00000145384.3_Colon_Transverse	DBP	1	40	rs66887589	rs10213542	9.24775211210967e-18	0.000848748657891722	2.55432228424288e-15	0.232900426947463	0.766250824394641	1	1
rs66887589	FABP2	ENSG00000145384.3_Heart_Atrial_Appendage	DBP	1	40	rs66887589	rs9307472	8.15874726528188e-20	7.48800974284121e-06	1.0106989429613e-14	0.927463468798405	0.0725290431918427	1	1
rs66887589	FABP2	ENSG00000145384.3_Heart_Left_Ventricle	DBP	1	40	rs66887589	rs9307472	9.74223602820671e-20	8.9413185534863e-06	7.40518775182685e-15	0.678998113628685	0.320992945052754	1	1
rs66887589	FABP2	ENSG00000145384.3_Muscle_Skeletal	DBP	1	40	rs66887589	rs10213542	3.27322741193504e-21	3.00413261425591e-07	2.79772870323597e-15	0.255283072456315	0.744716627130424	1	1
rs66887589	KLHL2P1	ENSG00000250412.1_Esophagus_Mucosa	DBP	1	40	rs66887589	rs10518336	4.80954077835657e-45	4.41414435769777e-31	1.08685714840575e-14	0.99750070316651	0.00249929683347456	1	1
rs66887589	KLHL2P1	ENSG00000250412.1_Esophagus_Mucosa	DBP	2	40	rs66887589	rs59516282	4.44114268592775e-28	4.07603258444923e-14	7.40975704054629e-16	0.0661382228337854	0.933861777166174	1	2
rs66887589	KLHL2P1	ENSG00000250412.1_Heart_Left_Ventricle	DBP	1	40	rs66887589	rs10518336	2.97219930981178e-16	0.0272785228735329	1.6031585041877e-15	0.145481668965693	0.827239808160773	1	1
rs66887589	PDE5A	ENSG00000138735.15_Muscle_Skeletal	DBP	1	40	rs66887589	rs7672519	4.64808500816296e-16	0.0426596200311102	3.90512495114555e-16	0.0339941206975044	0.923346259271386	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Adipose_Subcutaneous	DBP	1	40	rs66887589	rs10003742	5.94479540328378e-37	5.45606873844604e-23	1.0218948037315e-14	0.937759485430012	0.0622405145699805	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Adipose_Visceral_Omentum	DBP	1	40	rs66887589	rs9307477	1.54041025895163e-26	1.41377182696734e-12	5.21056656029924e-15	0.477174496039313	0.52282550395927	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Artery_Aorta	DBP	1	40	rs66887589	rs9307477	1.46285053986644e-19	1.3425883580746e-05	2.2052605027758e-15	0.200798039849001	0.799188534267419	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Artery_Tibial	DBP	1	40	rs66887589	rs10015883	2.19229863427685e-25	2.01206790686332e-11	1.01264695380399e-14	0.929254899906162	0.07074510007371	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Breast_Mammary_Tissue	DBP	1	40	rs66887589	rs9307477	5.51695507425371e-26	5.06340152520974e-12	3.00269377237104e-15	0.274132241915777	0.725867758079156	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Colon_Transverse	DBP	1	40	rs66887589	rs10518336	6.1827361702214e-21	5.67444819341822e-07	7.94487769002995e-15	0.72862951681853	0.271369915736643	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Gastroesophageal_Junction	DBP	1	40	rs66887589	rs10518336	2.48732838363762e-17	0.00228284301066415	1.15845776355502e-15	0.104535633923711	0.893181523065627	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Mucosa	DBP	1	40	rs66887589	rs13134517	6.03862574598941e-24	5.54218520921156e-10	8.53946179376569e-15	0.783309159069813	0.216690840375962	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Esophagus_Muscularis	DBP	1	40	rs66887589	rs9637624	7.45483288091591e-25	6.84196475616931e-11	3.23282766442081e-15	0.295296008437007	0.704703991494568	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Heart_Atrial_Appendage	DBP	1	40	rs66887589	rs10003742	2.92204446870229e-27	2.68182071820827e-13	7.47806135100968e-15	0.685699758924256	0.314300241075471	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Heart_Left_Ventricle	DBP	1	40	rs66887589	rs59516282	3.82710279461459e-18	0.000351247343264025	9.39997511748029e-16	0.0844415375908322	0.915207215065904	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Lung	DBP	1	40	rs66887589	rs59516282	8.42969835103605e-30	7.73668571036311e-16	8.24995268156262e-16	0.0738649006473589	0.926135099352641	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Muscle_Skeletal	DBP	1	40	rs66887589	rs10518336	3.20897685096463e-23	2.94516414631761e-09	9.80222210909623e-15	0.899436185162498	0.100563811892329	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Nerve_Tibial	DBP	1	40	rs66887589	rs6534135	7.71772131490314e-39	7.08324090935441e-25	5.19466931540556e-15	0.47571254023497	0.524287459765031	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	40	rs66887589	rs6843229	1.21326087294501e-21	1.1135176690519e-07	4.45465216145452e-15	0.407658460599058	0.592341428049173	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Skin_Sun_Exposed_Lower_leg	DBP	1	40	rs66887589	rs4834792	1.04027628673566e-25	9.54754292177987e-12	3.93991837125584e-16	0.0342286006531322	0.965771399337319	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Stomach	DBP	1	40	rs66887589	rs9637624	1.53331421392249e-21	1.40725915380979e-07	8.12587901201276e-15	0.745274911755962	0.254724947518117	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Thyroid	DBP	1	40	rs66887589	rs10518336	4.89718598988006e-31	4.4945841821539e-17	1.02180399090883e-14	0.937675971378299	0.0623240286216845	1	1
rs66887589	SEPTIN7P14	ENSG00000245958.6_Whole_Blood	DBP	1	40	rs66887589	rs9307477	8.78318547748279e-27	8.06111236077127e-13	5.75790993773484e-15	0.527509748025643	0.472490251973548	1	1
rs66887589	USP53	ENSG00000145390.11_Heart_Left_Ventricle	DBP	1	40	rs66887589	rs2389873	3.39635366000401e-16	0.0311713654919372	4.560662396358e-16	0.0399996067270582	0.928829027781007	1	1
rs66887589	USP53	ENSG00000145390.11_Skin_Sun_Exposed_Lower_leg	DBP	1	40	rs66887589	rs10003742	3.43070901049356e-15	0.314866751722348	1.43474720676977e-15	0.130570416716169	0.554562831561479	1	1
rs66887589	USP53	ENSG00000145390.11_Whole_Blood	DBP	1	40	rs66887589	rs10518337	1.0096564462952e-15	0.0926651734752526	6.92403068499963e-16	0.061857047024233	0.845477779500513	1	1
rs7125196	LRRC10B	ENSG00000204950.3_Artery_Tibial	DBP	1	6	rs751984	rs751984	2.04085007919308e-42	0.00277317872703928	2.08439101516984e-42	0.000839569175054871	0.996387252097908	1	1
rs7125196	LRRC10B	ENSG00000204950.3_Colon_Sigmoid	DBP	1	6	rs751984	rs751984	2.18839031825193e-40	0.297366158293924	3.67699141468074e-42	0.00359835403139605	0.699035487674675	1	1
rs7137828	ADAM1B	ENSG00000226469.1_Heart_Atrial_Appendage	DBP	1	11	rs11065987	rs11065979	1.90696985474342e-29	0.119975058995153	1.73750767929749e-30	0.00918968142695551	0.870835259577891	2	1
rs7137828	ADAM1B	ENSG00000226469.1_Heart_Atrial_Appendage	DBP	2	11	rs653178	rs11065979	2.21413002861555e-202	0.37223198290984	2.01737217718125e-203	0.0327252869919283	0.595042730098213	1	1
rs7137828	ADAM1B	ENSG00000226469.1_Heart_Atrial_Appendage	DBP	3	11	rs10774624	rs11065979	2.25462678024502e-15	0.241298100858254	2.05427019985724e-16	0.0205091378562202	0.738192761285524	3	1
rs7137828	ALDH2	ENSG00000111275.12_Artery_Aorta	DBP	1	11	rs11065987	rs11065979	1.38144744963758e-28	0.869123540976336	3.88060667752303e-31	0.00218405922173051	0.128692399801927	2	1
rs7137828	ALDH2	ENSG00000111275.12_Artery_Aorta	DBP	2	11	rs653178	rs11065979	5.26296463307749e-202	0.884791650009709	1.47841278392793e-204	0.00225955952867959	0.112948790461609	1	1
rs7137828	ALDH2	ENSG00000111275.12_Artery_Aorta	DBP	3	11	rs10774624	rs11065979	8.35166415513891e-15	0.893824520004135	2.34605548675517e-17	0.00230308644413291	0.103872393551727	3	1
rs7137828	ALDH2	ENSG00000111275.12_Artery_Tibial	DBP	1	11	rs11065987	rs11065979	5.8323629376212e-29	0.3669371520382	1.19602096819201e-30	0.00627106008136637	0.626791787880439	2	1
rs7137828	ALDH2	ENSG00000111275.12_Artery_Tibial	DBP	2	11	rs653178	rs11065979	4.63418284943538e-202	0.779083002767777	9.50314635361361e-204	0.0155656626090844	0.205351334623147	1	1
rs7137828	ALDH2	ENSG00000111275.12_Artery_Tibial	DBP	3	11	rs10774624	rs11065979	5.31415638761543e-15	0.568739737871831	1.08975427898044e-16	0.0108220577950852	0.420438204333077	3	1
rs7137828	ALDH2	ENSG00000111275.12_Brain_Nucleus_accumbens_basal_ganglia	DBP	1	11	rs11065987	rs653178	1.36910447733124e-28	0.861358086126878	2.3711834196305e-30	0.0146701144896122	0.123971799383504	2	1
rs7137828	ALDH2	ENSG00000111275.12_Brain_Nucleus_accumbens_basal_ganglia	DBP	2	11	rs653178	rs653178	2.37926592646035e-202	0.39999406639633	4.12070518293238e-204	0.00573905514439307	0.594266878459297	1	1
rs7137828	ALDH2	ENSG00000111275.12_Brain_Nucleus_accumbens_basal_ganglia	DBP	3	11	rs10774624	rs653178	6.25521647271338e-15	0.66945530344449	1.08335527579383e-16	0.0109552709661616	0.31958942558934	3	1
rs7137828	ALDH2	ENSG00000111275.12_Esophagus_Mucosa	DBP	1	11	rs11065987	rs7310615	8.04386666760764e-32	0.000506071648481944	9.20109829400674e-30	0.0560007830360743	0.943493145315447	2	1
rs7137828	ALDH2	ENSG00000111275.12_Esophagus_Mucosa	DBP	2	11	rs653178	rs7310615	1.47947173098776e-205	0.000248723737525466	1.69231606919102e-203	0.0265041458553438	0.973247130407144	1	1
rs7137828	ALDH2	ENSG00000111275.12_Esophagus_Mucosa	DBP	3	11	rs10774624	rs7310615	2.37206506288972e-18	0.000253866759590828	2.71332242381872e-16	0.027093627445889	0.972652505794519	3	1
rs7137828	ALDH2	ENSG00000111275.12_Skin_Not_Sun_Exposed_Suprapubic	DBP	1	11	rs11065987	rs11065979	2.21454596871844e-34	1.39325895783613e-06	1.33232987695441e-30	0.00639501002888828	0.993603596712155	2	1
rs7137828	ALDH2	ENSG00000111275.12_Skin_Not_Sun_Exposed_Suprapubic	DBP	2	11	rs653178	rs11065979	4.42528640421523e-206	7.43964045424638e-05	2.66237024369751e-202	0.446481710101882	0.553443893493567	1	1
rs7137828	ALDH2	ENSG00000111275.12_Skin_Not_Sun_Exposed_Suprapubic	DBP	3	11	rs10774624	rs11065979	3.57359532016609e-19	3.82458760601749e-05	2.14997018822648e-15	0.228554569315557	0.771407184808381	3	1
rs7137828	ALDH2	ENSG00000111275.12_Skin_Sun_Exposed_Lower_leg	DBP	1	11	rs11065987	rs11065979	3.52184863862281e-33	2.21573506859459e-05	5.54181616756741e-30	0.03293167757126	0.967046165078054	2	1
rs7137828	ALDH2	ENSG00000111275.12_Skin_Sun_Exposed_Lower_leg	DBP	2	11	rs653178	rs11065979	5.24757891418592e-206	8.82205055465809e-05	8.25734455146627e-203	0.137094022601961	0.862817756892475	1	1
rs7137828	ALDH2	ENSG00000111275.12_Skin_Sun_Exposed_Lower_leg	DBP	3	11	rs10774624	rs11065979	2.45703312577408e-19	2.62960341015143e-05	3.86627231827546e-16	0.0394571753440301	0.960516528621866	3	1
rs7137828	LINC01405	ENSG00000185847.7_Muscle_Skeletal	DBP	1	11	rs11065987	rs10774624	1.31650322275349e-28	0.828264544530052	9.45880386737634e-30	0.0592841950766038	0.112451260393346	2	1
rs7137828	LINC01405	ENSG00000185847.7_Muscle_Skeletal	DBP	2	11	rs653178	rs10774624	9.11191549127143e-203	0.153186413064623	6.54672316773995e-204	0.00933116268147008	0.837482424253927	1	1
rs7137828	LINC01405	ENSG00000185847.7_Muscle_Skeletal	DBP	3	11	rs10774624	rs10774624	1.66336684174114e-15	0.17801937928685	1.19509473608578e-16	0.0111687010468047	0.810811919666347	3	1
rs7137828	TMEM116	ENSG00000198270.12_Adipose_Subcutaneous	DBP	1	11	rs11065987	rs11065979	1.35122494231329e-28	0.850109359445393	3.54381999341867e-31	0.00193364412900918	0.147956996425594	2	1
rs7137828	TMEM116	ENSG00000198270.12_Adipose_Subcutaneous	DBP	2	11	rs653178	rs11065979	5.44131839700641e-202	0.914775876025653	1.4270794093584e-204	0.00223317529508274	0.0829909486792529	1	1
rs7137828	TMEM116	ENSG00000198270.12_Adipose_Subcutaneous	DBP	3	11	rs10774624	rs11065979	8.56407276738447e-15	0.916557237982061	2.24607549400258e-17	0.00224142644965562	0.0812013355682735	3	1
rs7137828	TMEM116	ENSG00000198270.12_Colon_Sigmoid	DBP	1	11	rs11065987	rs7137828	1.37445275950355e-28	0.864722903182321	9.78997000514801e-31	0.00590050636904696	0.129376590448626	2	1
rs7137828	TMEM116	ENSG00000198270.12_Colon_Sigmoid	DBP	2	11	rs653178	rs7137828	4.39001125818611e-202	0.738033708279053	3.12692293298072e-204	0.00474242837682382	0.257223863344114	1	1
rs7137828	TMEM116	ENSG00000198270.12_Colon_Sigmoid	DBP	3	11	rs10774624	rs7137828	6.71029932430853e-15	0.718159873435952	4.77962073678498e-17	0.00456075976040796	0.277279366803634	3	1
rs7137828	TMEM116	ENSG00000198270.12_Muscle_Skeletal	DBP	1	11	rs11065987	rs7137828	1.44485116355312e-28	0.909013339436481	4.48846772001594e-31	0.00264719465048187	0.0883394659130385	2	1
rs7137828	TMEM116	ENSG00000198270.12_Muscle_Skeletal	DBP	2	11	rs653178	rs7137828	5.13490039259153e-202	0.863261927021517	1.59517016278454e-204	0.00241309567504427	0.134324977303443	1	1
rs7137828	TMEM116	ENSG00000198270.12_Muscle_Skeletal	DBP	3	11	rs10774624	rs7137828	8.08763930906752e-15	0.865567650843068	2.51244618723297e-17	0.00242489350937927	0.132007455647543	3	1
rs7178615	LINC01169	ENSG00000259471.1_Heart_Atrial_Appendage	DBP	1	12	rs34757529	rs16950021	2.05732201890637e-14	6.63460991416438e-06	8.53808295923914e-11	0.0255854492604702	0.974407916044213	1	1
rs7178615	SNAPC5	ENSG00000174446.12_Adipose_Subcutaneous	DBP	1	12	rs34757529	rs7178615	1.30071212052986e-09	0.41946362557907	4.73743929290142e-11	0.0141448747602016	0.566391498312643	1	1
rs7178615	SNAPC5	ENSG00000174446.12_Thyroid	DBP	1	12	rs34757529	rs1866748	1.62524680866797e-09	0.524122062110844	1.3239223715286e-10	0.0418267621945121	0.434051173937006	1	1
rs7178615	SNAPC5	ENSG00000174446.12_Whole_Blood	DBP	1	12	rs34757529	rs1866748	2.88206766873304e-09	0.929431297217797	6.75141913800584e-12	0.00204019243539145	0.0685285074579927	1	1
