SNP	Gene	GeneID-Tissue	Trait	PPID	PP
rs11636952	RPP25	ENSG00000178718.6_Artery_Aorta	DBP	PP.H0.abf	4.62821264754204e-99
rs11636952	RPP25	ENSG00000178718.6_Artery_Aorta	DBP	PP.H1.abf	1.35991781450969e-07
rs11636952	RPP25	ENSG00000178718.6_Artery_Aorta	DBP	PP.H2.abf	1.02289227264314e-92
rs11636952	RPP25	ENSG00000178718.6_Artery_Aorta	DBP	PP.H3.abf	0.299858525651686
rs11636952	RPP25	ENSG00000178718.6_Artery_Aorta	DBP	PP.H4.abf	0.700141338356524
rs11636952	RPP25	ENSG00000178718.6_Artery_Tibial	DBP	PP.H0.abf	1.22362861436763e-112
rs11636952	RPP25	ENSG00000178718.6_Artery_Tibial	DBP	PP.H1.abf	3.55951033211479e-21
rs11636952	RPP25	ENSG00000178718.6_Artery_Tibial	DBP	PP.H2.abf	9.68085376400013e-93
rs11636952	RPP25	ENSG00000178718.6_Artery_Tibial	DBP	PP.H3.abf	0.280894928729804
rs11636952	RPP25	ENSG00000178718.6_Artery_Tibial	DBP	PP.H4.abf	0.719105071270181
rs11636952	RPP25	ENSG00000178718.6_Breast_Mammary_Tissue	DBP	PP.H0.abf	1.16804691374168e-95
rs11636952	RPP25	ENSG00000178718.6_Breast_Mammary_Tissue	DBP	PP.H1.abf	0.000340778377006799
rs11636952	RPP25	ENSG00000178718.6_Breast_Mammary_Tissue	DBP	PP.H2.abf	4.39743862200877e-94
rs11636952	RPP25	ENSG00000178718.6_Breast_Mammary_Tissue	DBP	PP.H3.abf	0.0118417356678196
rs11636952	RPP25	ENSG00000178718.6_Breast_Mammary_Tissue	DBP	PP.H4.abf	0.987817485955174
rs11636952	RPP25	ENSG00000178718.6_Heart_Atrial_Appendage	DBP	PP.H0.abf	7.4686181269985e-93
rs11636952	RPP25	ENSG00000178718.6_Heart_Atrial_Appendage	DBP	PP.H1.abf	0.218235626971742
rs11636952	RPP25	ENSG00000178718.6_Heart_Atrial_Appendage	DBP	PP.H2.abf	7.08320280157735e-94
rs11636952	RPP25	ENSG00000178718.6_Heart_Atrial_Appendage	DBP	PP.H3.abf	0.0199355368355406
rs11636952	RPP25	ENSG00000178718.6_Heart_Atrial_Appendage	DBP	PP.H4.abf	0.761828836192718
rs11636952	RPP25	ENSG00000178718.6_Lung	DBP	PP.H0.abf	4.018165844428e-103
rs11636952	RPP25	ENSG00000178718.6_Lung	DBP	PP.H1.abf	1.17270340057465e-11
rs11636952	RPP25	ENSG00000178718.6_Lung	DBP	PP.H2.abf	9.78271913691866e-93
rs11636952	RPP25	ENSG00000178718.6_Lung	DBP	PP.H3.abf	0.284793865489301
rs11636952	RPP25	ENSG00000178718.6_Lung	DBP	PP.H4.abf	0.715206134498959
rs11636952	RPP25	ENSG00000178718.6_Muscle_Skeletal	DBP	PP.H0.abf	1.60297427718062e-92
rs11636952	RPP25	ENSG00000178718.6_Muscle_Skeletal	DBP	PP.H1.abf	0.467329579186862
rs11636952	RPP25	ENSG00000178718.6_Muscle_Skeletal	DBP	PP.H2.abf	3.03457175271889e-94
rs11636952	RPP25	ENSG00000178718.6_Muscle_Skeletal	DBP	PP.H3.abf	0.00832261349704573
rs11636952	RPP25	ENSG00000178718.6_Muscle_Skeletal	DBP	PP.H4.abf	0.524347807316101
rs11636952	RPP25	ENSG00000178718.6_Nerve_Tibial	DBP	PP.H0.abf	5.99535122352603e-100
rs11636952	RPP25	ENSG00000178718.6_Nerve_Tibial	DBP	PP.H1.abf	1.74388472707308e-08
rs11636952	RPP25	ENSG00000178718.6_Nerve_Tibial	DBP	PP.H2.abf	9.02455351269671e-94
rs11636952	RPP25	ENSG00000178718.6_Nerve_Tibial	DBP	PP.H3.abf	0.0252752487083864
rs11636952	RPP25	ENSG00000178718.6_Nerve_Tibial	DBP	PP.H4.abf	0.974724733852776
rs11636952	RPP25	ENSG00000178718.6_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H0.abf	1.6353891835343e-92
rs11636952	RPP25	ENSG00000178718.6_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H1.abf	0.475213795071638
rs11636952	RPP25	ENSG00000178718.6_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H2.abf	3.76449760589596e-94
rs11636952	RPP25	ENSG00000178718.6_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H3.abf	0.0104245708955914
rs11636952	RPP25	ENSG00000178718.6_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H4.abf	0.514361634032769
rs11636952	RPP25	ENSG00000178718.6_Skin_Sun_Exposed_Lower_leg	DBP	PP.H0.abf	3.57980969822564e-95
rs11636952	RPP25	ENSG00000178718.6_Skin_Sun_Exposed_Lower_leg	DBP	PP.H1.abf	0.00104782062171778
rs11636952	RPP25	ENSG00000178718.6_Skin_Sun_Exposed_Lower_leg	DBP	PP.H2.abf	9.19951183547042e-94
rs11636952	RPP25	ENSG00000178718.6_Skin_Sun_Exposed_Lower_leg	DBP	PP.H3.abf	0.0259542384865655
rs11636952	RPP25	ENSG00000178718.6_Skin_Sun_Exposed_Lower_leg	DBP	PP.H4.abf	0.972997940891708
rs11636952	RPP25	ENSG00000178718.6_Stomach	DBP	PP.H0.abf	2.25565090232802e-92
rs11636952	RPP25	ENSG00000178718.6_Stomach	DBP	PP.H1.abf	0.656757574986966
rs11636952	RPP25	ENSG00000178718.6_Stomach	DBP	PP.H2.abf	2.42955097942247e-94
rs11636952	RPP25	ENSG00000178718.6_Stomach	DBP	PP.H3.abf	0.00673739993027112
rs11636952	RPP25	ENSG00000178718.6_Stomach	DBP	PP.H4.abf	0.336505025082757
rs11636952	RPP25	ENSG00000178718.6_Thyroid	DBP	PP.H0.abf	5.09522882441658e-94
rs11636952	RPP25	ENSG00000178718.6_Thyroid	DBP	PP.H1.abf	0.0148260895457702
rs11636952	RPP25	ENSG00000178718.6_Thyroid	DBP	PP.H2.abf	4.92030646916899e-94
rs11636952	RPP25	ENSG00000178718.6_Thyroid	DBP	PP.H3.abf	0.0133452720882895
rs11636952	RPP25	ENSG00000178718.6_Thyroid	DBP	PP.H4.abf	0.971828638365931
rs11636952	SCAMP2	ENSG00000140497.16_Esophagus_Mucosa	DBP	PP.H0.abf	1.48188616990844e-97
rs11636952	SCAMP2	ENSG00000140497.16_Esophagus_Mucosa	DBP	PP.H1.abf	4.30793271744223e-06
rs11636952	SCAMP2	ENSG00000140497.16_Esophagus_Mucosa	DBP	PP.H2.abf	2.87042693309055e-92
rs11636952	SCAMP2	ENSG00000140497.16_Esophagus_Mucosa	DBP	PP.H3.abf	0.834284758284909
rs11636952	SCAMP2	ENSG00000140497.16_Esophagus_Mucosa	DBP	PP.H4.abf	0.165710933782364
rs11636952	SCAMP2	ENSG00000140497.16_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H0.abf	1.63621547803825e-92
rs11636952	SCAMP2	ENSG00000140497.16_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H1.abf	0.475453900944309
rs11636952	SCAMP2	ENSG00000140497.16_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H2.abf	3.07477747638808e-94
rs11636952	SCAMP2	ENSG00000140497.16_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H3.abf	0.00841860613664618
rs11636952	SCAMP2	ENSG00000140497.16_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H4.abf	0.516127492919053
rs11636952	SCAMP2	ENSG00000140497.16_Skin_Sun_Exposed_Lower_leg	DBP	PP.H0.abf	2.56554126148364e-92
rs11636952	SCAMP2	ENSG00000140497.16_Skin_Sun_Exposed_Lower_leg	DBP	PP.H1.abf	0.750941325451694
rs11636952	SCAMP2	ENSG00000140497.16_Skin_Sun_Exposed_Lower_leg	DBP	PP.H2.abf	2.2056934383124e-94
rs11636952	SCAMP2	ENSG00000140497.16_Skin_Sun_Exposed_Lower_leg	DBP	PP.H3.abf	0.00621328290757249
rs11636952	SCAMP2	ENSG00000140497.16_Skin_Sun_Exposed_Lower_leg	DBP	PP.H4.abf	0.242845391640738
rs11636952	SCAMP2	ENSG00000140497.16_Whole_Blood	DBP	PP.H0.abf	5.15529953228261e-100
rs11636952	SCAMP2	ENSG00000140497.16_Whole_Blood	DBP	PP.H1.abf	1.50087639871373e-08
rs11636952	SCAMP2	ENSG00000140497.16_Whole_Blood	DBP	PP.H2.abf	8.2547124874111e-93
rs11636952	SCAMP2	ENSG00000140497.16_Whole_Blood	DBP	PP.H3.abf	0.23956125495509
rs11636952	SCAMP2	ENSG00000140497.16_Whole_Blood	DBP	PP.H4.abf	0.760438730036157
rs11636952	SCAMP5	ENSG00000198794.11_Artery_Aorta	DBP	PP.H0.abf	2.93596298476757e-94
rs11636952	SCAMP5	ENSG00000198794.11_Artery_Aorta	DBP	PP.H1.abf	0.00862680405976356
rs11636952	SCAMP5	ENSG00000198794.11_Artery_Aorta	DBP	PP.H2.abf	3.96636966733454e-93
rs11636952	SCAMP5	ENSG00000198794.11_Artery_Aorta	DBP	PP.H3.abf	0.115669000646731
rs11636952	SCAMP5	ENSG00000198794.11_Artery_Aorta	DBP	PP.H4.abf	0.875704195293502
rs11636952	SCAMP5	ENSG00000198794.11_Artery_Tibial	DBP	PP.H0.abf	3.80656947767594e-100
rs11636952	SCAMP5	ENSG00000198794.11_Artery_Tibial	DBP	PP.H1.abf	1.10732318831091e-08
rs11636952	SCAMP5	ENSG00000198794.11_Artery_Tibial	DBP	PP.H2.abf	3.80554642107872e-93
rs11636952	SCAMP5	ENSG00000198794.11_Artery_Tibial	DBP	PP.H3.abf	0.109812370708045
rs11636952	SCAMP5	ENSG00000198794.11_Artery_Tibial	DBP	PP.H4.abf	0.89018761821871
rs11636952	SCAMP5	ENSG00000198794.11_Lung	DBP	PP.H0.abf	3.83482172733443e-94
rs11636952	SCAMP5	ENSG00000198794.11_Lung	DBP	PP.H1.abf	0.011191943424831
rs11636952	SCAMP5	ENSG00000198794.11_Lung	DBP	PP.H2.abf	5.75473836816606e-94
rs11636952	SCAMP5	ENSG00000198794.11_Lung	DBP	PP.H3.abf	0.0158222424443638
rs11636952	SCAMP5	ENSG00000198794.11_Lung	DBP	PP.H4.abf	0.972985814130795
rs11636952	SCAMP5	ENSG00000198794.11_Nerve_Tibial	DBP	PP.H0.abf	4.62339855541979e-93
rs11636952	SCAMP5	ENSG00000198794.11_Nerve_Tibial	DBP	PP.H1.abf	0.134482098335291
rs11636952	SCAMP5	ENSG00000198794.11_Nerve_Tibial	DBP	PP.H2.abf	1.19031395048008e-93
rs11636952	SCAMP5	ENSG00000198794.11_Nerve_Tibial	DBP	PP.H3.abf	0.0337912711100746
rs11636952	SCAMP5	ENSG00000198794.11_Nerve_Tibial	DBP	PP.H4.abf	0.831726630554628
rs11636952	SCAMP5	ENSG00000198794.11_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H0.abf	2.56420195467961e-92
rs11636952	SCAMP5	ENSG00000198794.11_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H1.abf	0.745109576657447
rs11636952	SCAMP5	ENSG00000198794.11_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H2.abf	1.01347634463222e-94
rs11636952	SCAMP5	ENSG00000198794.11_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H3.abf	0.00269277682682139
rs11636952	SCAMP5	ENSG00000198794.11_Skin_Not_Sun_Exposed_Suprapubic	DBP	PP.H4.abf	0.252197646515731
rs11636952	SCAMP5	ENSG00000198794.11_Thyroid	DBP	PP.H0.abf	1.79877783854284e-95
rs11636952	SCAMP5	ENSG00000198794.11_Thyroid	DBP	PP.H1.abf	0.00052340811818666
rs11636952	SCAMP5	ENSG00000198794.11_Thyroid	DBP	PP.H2.abf	4.53161809401311e-94
rs11636952	SCAMP5	ENSG00000198794.11_Thyroid	DBP	PP.H3.abf	0.0121988180747467
rs11636952	SCAMP5	ENSG00000198794.11_Thyroid	DBP	PP.H4.abf	0.987277773807071
rs11636952	SEMA7A	ENSG00000138623.9_Nerve_Tibial	DBP	PP.H0.abf	3.07412488431319e-93
rs11636952	SEMA7A	ENSG00000138623.9_Nerve_Tibial	DBP	PP.H1.abf	0.0894179379155069
rs11636952	SEMA7A	ENSG00000138623.9_Nerve_Tibial	DBP	PP.H2.abf	2.34733753378603e-94
rs11636952	SEMA7A	ENSG00000138623.9_Nerve_Tibial	DBP	PP.H3.abf	0.00592310796367323
rs11636952	SEMA7A	ENSG00000138623.9_Nerve_Tibial	DBP	PP.H4.abf	0.90465895412082
rs11636952	ULK3	ENSG00000140474.12_Adipose_Subcutaneous	DBP	PP.H0.abf	2.00045690029803e-97
rs11636952	ULK3	ENSG00000140474.12_Adipose_Subcutaneous	DBP	PP.H1.abf	5.81265240217333e-06
rs11636952	ULK3	ENSG00000140474.12_Adipose_Subcutaneous	DBP	PP.H2.abf	1.55012625274095e-94
rs11636952	ULK3	ENSG00000140474.12_Adipose_Subcutaneous	DBP	PP.H3.abf	0.00350765704075641
rs11636952	ULK3	ENSG00000140474.12_Adipose_Subcutaneous	DBP	PP.H4.abf	0.996486530306831
rs11636952	ULK3	ENSG00000140474.12_Adipose_Visceral_Omentum	DBP	PP.H0.abf	1.71916456868878e-99
rs11636952	ULK3	ENSG00000140474.12_Adipose_Visceral_Omentum	DBP	PP.H1.abf	5.00313236005933e-08
rs11636952	ULK3	ENSG00000140474.12_Adipose_Visceral_Omentum	DBP	PP.H2.abf	1.30220347185327e-94
rs11636952	ULK3	ENSG00000140474.12_Adipose_Visceral_Omentum	DBP	PP.H3.abf	0.00279247994447379
rs11636952	ULK3	ENSG00000140474.12_Adipose_Visceral_Omentum	DBP	PP.H4.abf	0.997207470024203
rs11636952	ULK3	ENSG00000140474.12_Artery_Aorta	DBP	PP.H0.abf	3.40386094768941e-93
rs11636952	ULK3	ENSG00000140474.12_Artery_Aorta	DBP	PP.H1.abf	0.100016388472017
rs11636952	ULK3	ENSG00000140474.12_Artery_Aorta	DBP	PP.H2.abf	3.87127936760907e-94
rs11636952	ULK3	ENSG00000140474.12_Artery_Aorta	DBP	PP.H3.abf	0.0104855665379892
rs11636952	ULK3	ENSG00000140474.12_Artery_Aorta	DBP	PP.H4.abf	0.889498044990002
rs11636952	ULK3	ENSG00000140474.12_Artery_Tibial	DBP	PP.H0.abf	1.32134228399306e-95
rs11636952	ULK3	ENSG00000140474.12_Artery_Tibial	DBP	PP.H1.abf	0.000384375737614155
rs11636952	ULK3	ENSG00000140474.12_Artery_Tibial	DBP	PP.H2.abf	2.60246074446618e-94
rs11636952	ULK3	ENSG00000140474.12_Artery_Tibial	DBP	PP.H3.abf	0.00657746632363352
rs11636952	ULK3	ENSG00000140474.12_Artery_Tibial	DBP	PP.H4.abf	0.993038157938753
rs11636952	ULK3	ENSG00000140474.12_Breast_Mammary_Tissue	DBP	PP.H0.abf	1.05435082328585e-92
rs11636952	ULK3	ENSG00000140474.12_Breast_Mammary_Tissue	DBP	PP.H1.abf	0.30760747546018
rs11636952	ULK3	ENSG00000140474.12_Breast_Mammary_Tissue	DBP	PP.H2.abf	4.34632764607226e-94
rs11636952	ULK3	ENSG00000140474.12_Breast_Mammary_Tissue	DBP	PP.H3.abf	0.012000044099145
rs11636952	ULK3	ENSG00000140474.12_Breast_Mammary_Tissue	DBP	PP.H4.abf	0.680392480440688
rs11636952	ULK3	ENSG00000140474.12_Esophagus_Gastroesophageal_Junction	DBP	PP.H0.abf	1.85948251206811e-92
rs11636952	ULK3	ENSG00000140474.12_Esophagus_Gastroesophageal_Junction	DBP	PP.H1.abf	0.545453775773537
rs11636952	ULK3	ENSG00000140474.12_Esophagus_Gastroesophageal_Junction	DBP	PP.H2.abf	1.30413894471396e-94
rs11636952	ULK3	ENSG00000140474.12_Esophagus_Gastroesophageal_Junction	DBP	PP.H3.abf	0.0033743414356237
rs11636952	ULK3	ENSG00000140474.12_Esophagus_Gastroesophageal_Junction	DBP	PP.H4.abf	0.451171882790832
rs11636952	ULK3	ENSG00000140474.12_Esophagus_Mucosa	DBP	PP.H0.abf	2.74524168702663e-92
rs11636952	ULK3	ENSG00000140474.12_Esophagus_Mucosa	DBP	PP.H1.abf	0.798058361092543
rs11636952	ULK3	ENSG00000140474.12_Esophagus_Mucosa	DBP	PP.H2.abf	1.25750223374666e-94
rs11636952	ULK3	ENSG00000140474.12_Esophagus_Mucosa	DBP	PP.H3.abf	0.00345715055637601
rs11636952	ULK3	ENSG00000140474.12_Esophagus_Mucosa	DBP	PP.H4.abf	0.198484488351091
rs11636952	ULK3	ENSG00000140474.12_Heart_Left_Ventricle	DBP	PP.H0.abf	2.89360729222384e-94
rs11636952	ULK3	ENSG00000140474.12_Heart_Left_Ventricle	DBP	PP.H1.abf	0.00846893984846499
rs11636952	ULK3	ENSG00000140474.12_Heart_Left_Ventricle	DBP	PP.H2.abf	8.15944227970951e-93
rs11636952	ULK3	ENSG00000140474.12_Heart_Left_Ventricle	DBP	PP.H3.abf	0.238055107539627
rs11636952	ULK3	ENSG00000140474.12_Heart_Left_Ventricle	DBP	PP.H4.abf	0.7534759526119
rs11636952	ULK3	ENSG00000140474.12_Lung	DBP	PP.H0.abf	5.39722442417638e-98
rs11636952	ULK3	ENSG00000140474.12_Lung	DBP	PP.H1.abf	1.57518223013943e-06
rs11636952	ULK3	ENSG00000140474.12_Lung	DBP	PP.H2.abf	3.72929924688209e-94
rs11636952	ULK3	ENSG00000140474.12_Lung	DBP	PP.H3.abf	0.00989387106573013
rs11636952	ULK3	ENSG00000140474.12_Lung	DBP	PP.H4.abf	0.990104553752042
rs11636952	ULK3	ENSG00000140474.12_Muscle_Skeletal	DBP	PP.H0.abf	4.1928629178425e-95
rs11636952	ULK3	ENSG00000140474.12_Muscle_Skeletal	DBP	PP.H1.abf	0.00122238322278627
rs11636952	ULK3	ENSG00000140474.12_Muscle_Skeletal	DBP	PP.H2.abf	3.11100384861106e-94
rs11636952	ULK3	ENSG00000140474.12_Muscle_Skeletal	DBP	PP.H3.abf	0.00807909217707752
rs11636952	ULK3	ENSG00000140474.12_Muscle_Skeletal	DBP	PP.H4.abf	0.990698524600128
rs11636952	ULK3	ENSG00000140474.12_Stomach	DBP	PP.H0.abf	3.16256177770964e-96
rs11636952	ULK3	ENSG00000140474.12_Stomach	DBP	PP.H1.abf	9.20814653425037e-05
rs11636952	ULK3	ENSG00000140474.12_Stomach	DBP	PP.H2.abf	1.42654905947011e-93
rs11636952	ULK3	ENSG00000140474.12_Stomach	DBP	PP.H3.abf	0.040576213530766
rs11636952	ULK3	ENSG00000140474.12_Stomach	DBP	PP.H4.abf	0.959331705003902
rs11636952	ULK3	ENSG00000140474.12_Thyroid	DBP	PP.H0.abf	4.3726586769539e-96
rs11636952	ULK3	ENSG00000140474.12_Thyroid	DBP	PP.H1.abf	0.000127235559641486
rs11636952	ULK3	ENSG00000140474.12_Thyroid	DBP	PP.H2.abf	1.61830784066524e-94
rs11636952	ULK3	ENSG00000140474.12_Thyroid	DBP	PP.H3.abf	0.003712789865587
rs11636952	ULK3	ENSG00000140474.12_Thyroid	DBP	PP.H4.abf	0.996159974574771
rs11636952	ULK3	ENSG00000140474.12_Whole_Blood	DBP	PP.H0.abf	2.42824224505808e-96
rs11636952	ULK3	ENSG00000140474.12_Whole_Blood	DBP	PP.H1.abf	7.06940780675384e-05
rs11636952	ULK3	ENSG00000140474.12_Whole_Blood	DBP	PP.H2.abf	1.28324473125753e-92
rs11636952	ULK3	ENSG00000140474.12_Whole_Blood	DBP	PP.H3.abf	0.372967573144878
rs11636952	ULK3	ENSG00000140474.12_Whole_Blood	DBP	PP.H4.abf	0.626961732777056
rs1216743	ARHGAP42	ENSG00000165895.17_Adipose_Subcutaneous	DBP	PP.H0.abf	1.48535566771013e-82
rs1216743	ARHGAP42	ENSG00000165895.17_Adipose_Subcutaneous	DBP	PP.H1.abf	0.0031015660496393
rs1216743	ARHGAP42	ENSG00000165895.17_Adipose_Subcutaneous	DBP	PP.H2.abf	2.07806369635603e-82
rs1216743	ARHGAP42	ENSG00000165895.17_Adipose_Subcutaneous	DBP	PP.H3.abf	0.00334564485205791
rs1216743	ARHGAP42	ENSG00000165895.17_Adipose_Subcutaneous	DBP	PP.H4.abf	0.99355278909829
rs1216743	ARHGAP42	ENSG00000165895.17_Adipose_Visceral_Omentum	DBP	PP.H0.abf	3.39564157854681e-80
rs1216743	ARHGAP42	ENSG00000165895.17_Adipose_Visceral_Omentum	DBP	PP.H1.abf	0.699635086597192
rs1216743	ARHGAP42	ENSG00000165895.17_Adipose_Visceral_Omentum	DBP	PP.H2.abf	5.75728955314261e-83
rs1216743	ARHGAP42	ENSG00000165895.17_Adipose_Visceral_Omentum	DBP	PP.H3.abf	0.000886748850845146
rs1216743	ARHGAP42	ENSG00000165895.17_Adipose_Visceral_Omentum	DBP	PP.H4.abf	0.299478164551959
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Aorta	DBP	PP.H0.abf	1.63286697697303e-93
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Aorta	DBP	PP.H1.abf	3.35095325009099e-14
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Aorta	DBP	PP.H2.abf	5.58734928351605e-83
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Aorta	DBP	PP.H3.abf	0.00014677699887402
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Aorta	DBP	PP.H4.abf	0.999853223001086
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Coronary	DBP	PP.H0.abf	5.01149121963833e-83
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Coronary	DBP	PP.H1.abf	0.00104629379447783
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Coronary	DBP	PP.H2.abf	2.63077353847905e-82
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Coronary	DBP	PP.H3.abf	0.00449804528810285
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Coronary	DBP	PP.H4.abf	0.994455660917415
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Tibial	DBP	PP.H0.abf	1.23448860195081e-102
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Tibial	DBP	PP.H1.abf	2.53555739697569e-23
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Tibial	DBP	PP.H2.abf	4.88649304387149e-83
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Tibial	DBP	PP.H3.abf	3.6567940590704e-06
rs1216743	ARHGAP42	ENSG00000165895.17_Artery_Tibial	DBP	PP.H4.abf	0.999996343205943
rs1216743	ARHGAP42	ENSG00000165895.17_Heart_Atrial_Appendage	DBP	PP.H0.abf	8.61051080300406e-81
rs1216743	ARHGAP42	ENSG00000165895.17_Heart_Atrial_Appendage	DBP	PP.H1.abf	0.17792307926805
rs1216743	ARHGAP42	ENSG00000165895.17_Heart_Atrial_Appendage	DBP	PP.H2.abf	1.79571785696468e-82
rs1216743	ARHGAP42	ENSG00000165895.17_Heart_Atrial_Appendage	DBP	PP.H3.abf	0.0028913916703342
rs1216743	ARHGAP42	ENSG00000165895.17_Heart_Atrial_Appendage	DBP	PP.H4.abf	0.819185529061611
rs1216743	ARHGAP42	ENSG00000165895.17_Heart_Left_Ventricle	DBP	PP.H0.abf	3.14108457851512e-81
rs1216743	ARHGAP42	ENSG00000165895.17_Heart_Left_Ventricle	DBP	PP.H1.abf	0.0657746711668727
rs1216743	ARHGAP42	ENSG00000165895.17_Heart_Left_Ventricle	DBP	PP.H2.abf	2.77606243104283e-82
rs1216743	ARHGAP42	ENSG00000165895.17_Heart_Left_Ventricle	DBP	PP.H3.abf	0.0048837649914382
rs1216743	ARHGAP42	ENSG00000165895.17_Heart_Left_Ventricle	DBP	PP.H4.abf	0.929341563841684
rs1216743	ARHGAP42	ENSG00000165895.17_Skin_Sun_Exposed_Lower_leg	DBP	PP.H0.abf	9.48878560010957e-81
rs1216743	ARHGAP42	ENSG00000165895.17_Skin_Sun_Exposed_Lower_leg	DBP	PP.H1.abf	0.19988652257392
rs1216743	ARHGAP42	ENSG00000165895.17_Skin_Sun_Exposed_Lower_leg	DBP	PP.H2.abf	1.30334379621582e-82
rs1216743	ARHGAP42	ENSG00000165895.17_Skin_Sun_Exposed_Lower_leg	DBP	PP.H3.abf	0.00194739979479029
rs1216743	ARHGAP42	ENSG00000165895.17_Skin_Sun_Exposed_Lower_leg	DBP	PP.H4.abf	0.798166077631298
rs1216743	ENSG00000170647	ENSG00000170647.3_Adipose_Subcutaneous	DBP	PP.H0.abf	2.88794176405876e-82
rs1216743	ENSG00000170647	ENSG00000170647.3_Adipose_Subcutaneous	DBP	PP.H1.abf	0.00603030124263011
rs1216743	ENSG00000170647	ENSG00000170647.3_Adipose_Subcutaneous	DBP	PP.H2.abf	8.4598200181895e-83
rs1216743	ENSG00000170647	ENSG00000170647.3_Adipose_Subcutaneous	DBP	PP.H3.abf	0.000773295698791053
rs1216743	ENSG00000170647	ENSG00000170647.3_Adipose_Subcutaneous	DBP	PP.H4.abf	0.993196403058583
rs1216743	ENSG00000170647	ENSG00000170647.3_Adipose_Visceral_Omentum	DBP	PP.H0.abf	1.68775288566006e-80
rs1216743	ENSG00000170647	ENSG00000170647.3_Adipose_Visceral_Omentum	DBP	PP.H1.abf	0.347743161049044
rs1216743	ENSG00000170647	ENSG00000170647.3_Adipose_Visceral_Omentum	DBP	PP.H2.abf	1.4516765427037e-82
rs1216743	ENSG00000170647	ENSG00000170647.3_Adipose_Visceral_Omentum	DBP	PP.H3.abf	0.00234110619984122
rs1216743	ENSG00000170647	ENSG00000170647.3_Adipose_Visceral_Omentum	DBP	PP.H4.abf	0.649915732751104
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Aorta	DBP	PP.H0.abf	7.32857689752941e-90
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Aorta	DBP	PP.H1.abf	1.50396320824875e-10
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Aorta	DBP	PP.H2.abf	5.29684414442001e-83
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Aorta	DBP	PP.H3.abf	8.71001485922932e-05
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Aorta	DBP	PP.H4.abf	0.999912899701008
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Coronary	DBP	PP.H0.abf	3.67692374639792e-84
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Coronary	DBP	PP.H1.abf	7.67664220092551e-05
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Coronary	DBP	PP.H2.abf	5.57353426074343e-82
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Coronary	DBP	PP.H3.abf	0.0106470892701887
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Coronary	DBP	PP.H4.abf	0.9892761443078
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Tibial	DBP	PP.H0.abf	6.33731020815323e-106
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Tibial	DBP	PP.H1.abf	1.30164132336418e-26
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Tibial	DBP	PP.H2.abf	4.88116939487881e-83
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Tibial	DBP	PP.H3.abf	2.5622574638952e-06
rs1216743	ENSG00000170647	ENSG00000170647.3_Artery_Tibial	DBP	PP.H4.abf	0.99999743774255
rs1216743	ENSG00000170647	ENSG00000170647.3_Heart_Atrial_Appendage	DBP	PP.H0.abf	9.34691988731901e-81
rs1216743	ENSG00000170647	ENSG00000170647.3_Heart_Atrial_Appendage	DBP	PP.H1.abf	0.193139850360953
