SNP	Gene	GeneID-Tissue	Trait	PPID	PP
rs3774372	ULK4	ENSG00000168038.10_Whole_Blood	PP	PP.H0.abf	4.14100796252358e-99
rs3774372	ULK4	ENSG00000168038.10_Whole_Blood	PP	PP.H1.abf	8.34411406810446e-25
rs3774372	ULK4	ENSG00000168038.10_Whole_Blood	PP	PP.H2.abf	1.42579396234951e-75
rs3774372	ULK4	ENSG00000168038.10_Whole_Blood	PP	PP.H3.abf	0.286583482380599
rs3774372	ULK4	ENSG00000168038.10_Whole_Blood	PP	PP.H4.abf	0.713416517619391
rs3889199	HSD52	ENSG00000224609.6_Adipose_Subcutaneous	PP	PP.H0.abf	1.43920460348012e-68
rs3889199	HSD52	ENSG00000224609.6_Adipose_Subcutaneous	PP	PP.H1.abf	1.77937406960747e-21
rs3889199	HSD52	ENSG00000224609.6_Adipose_Subcutaneous	PP	PP.H2.abf	1.15730190245975e-49
rs3889199	HSD52	ENSG00000224609.6_Adipose_Subcutaneous	PP	PP.H3.abf	0.0133217320231291
rs3889199	HSD52	ENSG00000224609.6_Adipose_Subcutaneous	PP	PP.H4.abf	0.986678267976876
rs3889199	HSD52	ENSG00000224609.6_Adipose_Visceral_Omentum	PP	PP.H0.abf	5.70501187209494e-52
rs3889199	HSD52	ENSG00000224609.6_Adipose_Visceral_Omentum	PP	PP.H1.abf	6.86120478978131e-05
rs3889199	HSD52	ENSG00000224609.6_Adipose_Visceral_Omentum	PP	PP.H2.abf	1.41167138318843e-49
rs3889199	HSD52	ENSG00000224609.6_Adipose_Visceral_Omentum	PP	PP.H3.abf	0.0159937070165379
rs3889199	HSD52	ENSG00000224609.6_Adipose_Visceral_Omentum	PP	PP.H4.abf	0.983937680935568
rs3889199	HSD52	ENSG00000224609.6_Adrenal_Gland	PP	PP.H0.abf	4.80234264280508e-48
rs3889199	HSD52	ENSG00000224609.6_Adrenal_Gland	PP	PP.H1.abf	0.595521235871179
rs3889199	HSD52	ENSG00000224609.6_Adrenal_Gland	PP	PP.H2.abf	8.10062054322163e-50
rs3889199	HSD52	ENSG00000224609.6_Adrenal_Gland	PP	PP.H3.abf	0.00965045983117168
rs3889199	HSD52	ENSG00000224609.6_Adrenal_Gland	PP	PP.H4.abf	0.394828304297651
rs3889199	HSD52	ENSG00000224609.6_Artery_Aorta	PP	PP.H0.abf	1.32581559107019e-72
rs3889199	HSD52	ENSG00000224609.6_Artery_Aorta	PP	PP.H1.abf	1.57363635930878e-25
rs3889199	HSD52	ENSG00000224609.6_Artery_Aorta	PP	PP.H2.abf	1.21488345448851e-49
rs3889199	HSD52	ENSG00000224609.6_Artery_Aorta	PP	PP.H3.abf	0.0134331215698143
rs3889199	HSD52	ENSG00000224609.6_Artery_Aorta	PP	PP.H4.abf	0.986566878430197
rs3889199	HSD52	ENSG00000224609.6_Artery_Coronary	PP	PP.H0.abf	3.99566887789311e-54
rs3889199	HSD52	ENSG00000224609.6_Artery_Coronary	PP	PP.H1.abf	5.05506252896748e-07
rs3889199	HSD52	ENSG00000224609.6_Artery_Coronary	PP	PP.H2.abf	1.16942317862598e-49
rs3889199	HSD52	ENSG00000224609.6_Artery_Coronary	PP	PP.H3.abf	0.0138085968373455
rs3889199	HSD52	ENSG00000224609.6_Artery_Coronary	PP	PP.H4.abf	0.986190897656406
rs3889199	HSD52	ENSG00000224609.6_Artery_Tibial	PP	PP.H0.abf	7.5355342472994e-85
rs3889199	HSD52	ENSG00000224609.6_Artery_Tibial	PP	PP.H1.abf	9.02260231790813e-38
rs3889199	HSD52	ENSG00000224609.6_Artery_Tibial	PP	PP.H2.abf	1.13256008237937e-49
rs3889199	HSD52	ENSG00000224609.6_Artery_Tibial	PP	PP.H3.abf	0.0125731766974214
rs3889199	HSD52	ENSG00000224609.6_Artery_Tibial	PP	PP.H4.abf	0.987426823302581
rs3889199	HSD52	ENSG00000224609.6_Breast_Mammary_Tissue	PP	PP.H0.abf	2.05216912836294e-52
rs3889199	HSD52	ENSG00000224609.6_Breast_Mammary_Tissue	PP	PP.H1.abf	2.47470957449287e-05
rs3889199	HSD52	ENSG00000224609.6_Breast_Mammary_Tissue	PP	PP.H2.abf	1.47695405170362e-49
rs3889199	HSD52	ENSG00000224609.6_Breast_Mammary_Tissue	PP	PP.H3.abf	0.0168274326154121
rs3889199	HSD52	ENSG00000224609.6_Breast_Mammary_Tissue	PP	PP.H4.abf	0.983147820288847
rs3889199	HSD52	ENSG00000224609.6_Esophagus_Gastroesophageal_Junction	PP	PP.H0.abf	1.82024479629761e-51
rs3889199	HSD52	ENSG00000224609.6_Esophagus_Gastroesophageal_Junction	PP	PP.H1.abf	0.000217807599700179
rs3889199	HSD52	ENSG00000224609.6_Esophagus_Gastroesophageal_Junction	PP	PP.H2.abf	1.38194032321043e-49
rs3889199	HSD52	ENSG00000224609.6_Esophagus_Gastroesophageal_Junction	PP	PP.H3.abf	0.0155518479533506
rs3889199	HSD52	ENSG00000224609.6_Esophagus_Gastroesophageal_Junction	PP	PP.H4.abf	0.984230344446947
rs3889199	HSD52	ENSG00000224609.6_Esophagus_Muscularis	PP	PP.H0.abf	4.84317381377292e-55
rs3889199	HSD52	ENSG00000224609.6_Esophagus_Muscularis	PP	PP.H1.abf	5.95897659428019e-08
rs3889199	HSD52	ENSG00000224609.6_Esophagus_Muscularis	PP	PP.H2.abf	1.25060096393038e-49
rs3889199	HSD52	ENSG00000224609.6_Esophagus_Muscularis	PP	PP.H3.abf	0.0144016294851386
rs3889199	HSD52	ENSG00000224609.6_Esophagus_Muscularis	PP	PP.H4.abf	0.985598310925094
rs3889199	HSD52	ENSG00000224609.6_Nerve_Tibial	PP	PP.H0.abf	5.36706804945286e-72
rs3889199	HSD52	ENSG00000224609.6_Nerve_Tibial	PP	PP.H1.abf	6.65310477613712e-25
rs3889199	HSD52	ENSG00000224609.6_Nerve_Tibial	PP	PP.H2.abf	1.14057668251777e-49
rs3889199	HSD52	ENSG00000224609.6_Nerve_Tibial	PP	PP.H3.abf	0.0131519258412999
rs3889199	HSD52	ENSG00000224609.6_Nerve_Tibial	PP	PP.H4.abf	0.986848074158691
rs3889199	HSD52	ENSG00000224609.6_Skin_Sun_Exposed_Lower_leg	PP	PP.H0.abf	3.49912420549481e-68
rs3889199	HSD52	ENSG00000224609.6_Skin_Sun_Exposed_Lower_leg	PP	PP.H1.abf	4.2194632864913e-21
rs3889199	HSD52	ENSG00000224609.6_Skin_Sun_Exposed_Lower_leg	PP	PP.H2.abf	1.28774498915154e-49
rs3889199	HSD52	ENSG00000224609.6_Skin_Sun_Exposed_Lower_leg	PP	PP.H3.abf	0.0145429791963376
rs3889199	HSD52	ENSG00000224609.6_Skin_Sun_Exposed_Lower_leg	PP	PP.H4.abf	0.985457020803661
rs42377	GATAD1	ENSG00000157259.6_Adipose_Subcutaneous	PP	PP.H0.abf	3.29723509385322e-37
rs42377	GATAD1	ENSG00000157259.6_Adipose_Subcutaneous	PP	PP.H1.abf	0.585125005627491
rs42377	GATAD1	ENSG00000157259.6_Adipose_Subcutaneous	PP	PP.H2.abf	9.94435987515994e-40
rs42377	GATAD1	ENSG00000157259.6_Adipose_Subcutaneous	PP	PP.H3.abf	0.00135119526468055
rs42377	GATAD1	ENSG00000157259.6_Adipose_Subcutaneous	PP	PP.H4.abf	0.413523799107827
rs42377	GATAD1	ENSG00000157259.6_Breast_Mammary_Tissue	PP	PP.H0.abf	4.94762264794512e-37
rs42377	GATAD1	ENSG00000157259.6_Breast_Mammary_Tissue	PP	PP.H1.abf	0.902044757752322
rs42377	GATAD1	ENSG00000157259.6_Breast_Mammary_Tissue	PP	PP.H2.abf	2.07593768510629e-40
rs42377	GATAD1	ENSG00000157259.6_Breast_Mammary_Tissue	PP	PP.H3.abf	0.000280808089574451
rs42377	GATAD1	ENSG00000157259.6_Breast_Mammary_Tissue	PP	PP.H4.abf	0.0976744341581061
rs42377	GATAD1	ENSG00000157259.6_Colon_Transverse	PP	PP.H0.abf	3.00731826281084e-37
rs42377	GATAD1	ENSG00000157259.6_Colon_Transverse	PP	PP.H1.abf	0.545582747505417
rs42377	GATAD1	ENSG00000157259.6_Colon_Transverse	PP	PP.H2.abf	6.81390526584749e-40
rs42377	GATAD1	ENSG00000157259.6_Colon_Transverse	PP	PP.H3.abf	0.000782532799438029
rs42377	GATAD1	ENSG00000157259.6_Colon_Transverse	PP	PP.H4.abf	0.453634719695141
rs42377	GATAD1	ENSG00000157259.6_Esophagus_Mucosa	PP	PP.H0.abf	2.23212753289179e-39
rs42377	GATAD1	ENSG00000157259.6_Esophagus_Mucosa	PP	PP.H1.abf	0.00400866813621966
rs42377	GATAD1	ENSG00000157259.6_Esophagus_Mucosa	PP	PP.H2.abf	1.22293716969774e-39
rs42377	GATAD1	ENSG00000157259.6_Esophagus_Mucosa	PP	PP.H3.abf	0.00120147769440341
rs42377	GATAD1	ENSG00000157259.6_Esophagus_Mucosa	PP	PP.H4.abf	0.994789854169375
rs42377	GATAD1	ENSG00000157259.6_Esophagus_Muscularis	PP	PP.H0.abf	4.57431638157882e-37
rs42377	GATAD1	ENSG00000157259.6_Esophagus_Muscularis	PP	PP.H1.abf	0.825833931210009
rs42377	GATAD1	ENSG00000157259.6_Esophagus_Muscularis	PP	PP.H2.abf	3.452367079239e-40
rs42377	GATAD1	ENSG00000157259.6_Esophagus_Muscularis	PP	PP.H3.abf	0.000449563924207627
rs42377	GATAD1	ENSG00000157259.6_Esophagus_Muscularis	PP	PP.H4.abf	0.173716504865781
rs42377	GATAD1	ENSG00000157259.6_Lung	PP	PP.H0.abf	6.76761911931604e-38
rs42377	GATAD1	ENSG00000157259.6_Lung	PP	PP.H1.abf	0.121480762065886
rs42377	GATAD1	ENSG00000157259.6_Lung	PP	PP.H2.abf	1.24200210852343e-39
rs42377	GATAD1	ENSG00000157259.6_Lung	PP	PP.H3.abf	0.0013522634939535
rs42377	GATAD1	ENSG00000157259.6_Lung	PP	PP.H4.abf	0.877166974440167
rs42377	GATAD1	ENSG00000157259.6_Nerve_Tibial	PP	PP.H0.abf	1.33393706875488e-37
rs42377	GATAD1	ENSG00000157259.6_Nerve_Tibial	PP	PP.H1.abf	0.235997449161816
rs42377	GATAD1	ENSG00000157259.6_Nerve_Tibial	PP	PP.H2.abf	1.62535200786893e-39
rs42377	GATAD1	ENSG00000157259.6_Nerve_Tibial	PP	PP.H3.abf	0.00211365101005044
rs42377	GATAD1	ENSG00000157259.6_Nerve_Tibial	PP	PP.H4.abf	0.761888899828128
rs42377	GATAD1	ENSG00000157259.6_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H0.abf	5.20214375683033e-39
rs42377	GATAD1	ENSG00000157259.6_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H1.abf	0.00928220350137823
rs42377	GATAD1	ENSG00000157259.6_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H2.abf	1.544169174e-39
rs42377	GATAD1	ENSG00000157259.6_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H3.abf	0.00176631503626968
rs42377	GATAD1	ENSG00000157259.6_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H4.abf	0.988951481462347
rs42377	GATAD1	ENSG00000157259.6_Skin_Sun_Exposed_Lower_leg	PP	PP.H0.abf	2.42752755397132e-37
rs42377	GATAD1	ENSG00000157259.6_Skin_Sun_Exposed_Lower_leg	PP	PP.H1.abf	0.430644192132382
rs42377	GATAD1	ENSG00000157259.6_Skin_Sun_Exposed_Lower_leg	PP	PP.H2.abf	2.29218064947189e-39
rs42377	GATAD1	ENSG00000157259.6_Skin_Sun_Exposed_Lower_leg	PP	PP.H3.abf	0.00350048073730876
rs42377	GATAD1	ENSG00000157259.6_Skin_Sun_Exposed_Lower_leg	PP	PP.H4.abf	0.565855327130314
rs42377	GATAD1	ENSG00000157259.6_Stomach	PP	PP.H0.abf	4.62802336479565e-37
rs42377	GATAD1	ENSG00000157259.6_Stomach	PP	PP.H1.abf	0.831224566280078
rs42377	GATAD1	ENSG00000157259.6_Stomach	PP	PP.H2.abf	3.62044070535882e-40
rs42377	GATAD1	ENSG00000157259.6_Stomach	PP	PP.H3.abf	0.000481962376097763
rs42377	GATAD1	ENSG00000157259.6_Stomach	PP	PP.H4.abf	0.168293471343823
rs42377	PEX1	ENSG00000127980.15_Muscle_Skeletal	PP	PP.H0.abf	8.56891382645957e-38
rs42377	PEX1	ENSG00000127980.15_Muscle_Skeletal	PP	PP.H1.abf	0.152864187352072
rs42377	PEX1	ENSG00000127980.15_Muscle_Skeletal	PP	PP.H2.abf	1.7992092790883e-39
rs42377	PEX1	ENSG00000127980.15_Muscle_Skeletal	PP	PP.H3.abf	0.00236490852426407
rs42377	PEX1	ENSG00000127980.15_Muscle_Skeletal	PP	PP.H4.abf	0.844770904123661
rs4360494	EPHA10	ENSG00000183317.16_Nerve_Tibial	PP	PP.H0.abf	1.95940799524395e-39
rs4360494	EPHA10	ENSG00000183317.16_Nerve_Tibial	PP	PP.H1.abf	0.00109825331416105
rs4360494	EPHA10	ENSG00000183317.16_Nerve_Tibial	PP	PP.H2.abf	6.19055995899438e-39
rs4360494	EPHA10	ENSG00000183317.16_Nerve_Tibial	PP	PP.H3.abf	0.00247339672372396
rs4360494	EPHA10	ENSG00000183317.16_Nerve_Tibial	PP	PP.H4.abf	0.996428349962109
rs4360494	FHL3	ENSG00000183386.9_Adipose_Subcutaneous	PP	PP.H0.abf	3.20981820204155e-46
rs4360494	FHL3	ENSG00000183386.9_Adipose_Subcutaneous	PP	PP.H1.abf	1.80023466679159e-10
rs4360494	FHL3	ENSG00000183386.9_Adipose_Subcutaneous	PP	PP.H2.abf	3.65100933343883e-39
rs4360494	FHL3	ENSG00000183386.9_Adipose_Subcutaneous	PP	PP.H3.abf	0.00104872655679457
rs4360494	FHL3	ENSG00000183386.9_Adipose_Subcutaneous	PP	PP.H4.abf	0.998951273263183
rs4360494	FHL3	ENSG00000183386.9_Adipose_Visceral_Omentum	PP	PP.H0.abf	7.80571936579736e-44
rs4360494	FHL3	ENSG00000183386.9_Adipose_Visceral_Omentum	PP	PP.H1.abf	4.37163268677498e-08
rs4360494	FHL3	ENSG00000183386.9_Adipose_Visceral_Omentum	PP	PP.H2.abf	1.49619839692448e-38
rs4360494	FHL3	ENSG00000183386.9_Adipose_Visceral_Omentum	PP	PP.H3.abf	0.00738692190836894
rs4360494	FHL3	ENSG00000183386.9_Adipose_Visceral_Omentum	PP	PP.H4.abf	0.992613034375297
rs4360494	FHL3	ENSG00000183386.9_Artery_Aorta	PP	PP.H0.abf	7.02907946594271e-58
rs4360494	FHL3	ENSG00000183386.9_Artery_Aorta	PP	PP.H1.abf	3.94060741889273e-22
rs4360494	FHL3	ENSG00000183386.9_Artery_Aorta	PP	PP.H2.abf	7.97966905605142e-38
rs4360494	FHL3	ENSG00000183386.9_Artery_Aorta	PP	PP.H3.abf	0.0437790010666885
rs4360494	FHL3	ENSG00000183386.9_Artery_Aorta	PP	PP.H4.abf	0.956220998933302
rs4360494	FHL3	ENSG00000183386.9_Artery_Tibial	PP	PP.H0.abf	1.37932555087469e-73
rs4360494	FHL3	ENSG00000183386.9_Artery_Tibial	PP	PP.H1.abf	7.72493187645548e-38
rs4360494	FHL3	ENSG00000183386.9_Artery_Tibial	PP	PP.H2.abf	2.33726728909917e-39
rs4360494	FHL3	ENSG00000183386.9_Artery_Tibial	PP	PP.H3.abf	0.000309299085717986
rs4360494	FHL3	ENSG00000183386.9_Artery_Tibial	PP	PP.H4.abf	0.999690700914296
rs4360494	FHL3	ENSG00000183386.9_Breast_Mammary_Tissue	PP	PP.H0.abf	1.10235478728545e-41
rs4360494	FHL3	ENSG00000183386.9_Breast_Mammary_Tissue	PP	PP.H1.abf	6.17678320568642e-06
rs4360494	FHL3	ENSG00000183386.9_Breast_Mammary_Tissue	PP	PP.H2.abf	7.31475914375453e-39
rs4360494	FHL3	ENSG00000183386.9_Breast_Mammary_Tissue	PP	PP.H3.abf	0.00310175947330332
rs4360494	FHL3	ENSG00000183386.9_Breast_Mammary_Tissue	PP	PP.H4.abf	0.996892063743497
rs4360494	FHL3	ENSG00000183386.9_Colon_Transverse	PP	PP.H0.abf	1.11352268645635e-38
rs4360494	FHL3	ENSG00000183386.9_Colon_Transverse	PP	PP.H1.abf	0.00623745169910876
rs4360494	FHL3	ENSG00000183386.9_Colon_Transverse	PP	PP.H2.abf	5.97850565273036e-39
rs4360494	FHL3	ENSG00000183386.9_Colon_Transverse	PP	PP.H3.abf	0.00235748406890525
rs4360494	FHL3	ENSG00000183386.9_Colon_Transverse	PP	PP.H4.abf	0.991405064231983
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Gastroesophageal_Junction	PP	PP.H0.abf	3.14631794786256e-40
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Gastroesophageal_Junction	PP	PP.H1.abf	0.000176293137868454
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Gastroesophageal_Junction	PP	PP.H2.abf	2.44249188380224e-38
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Gastroesophageal_Junction	PP	PP.H3.abf	0.0126985406039879
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Gastroesophageal_Junction	PP	PP.H4.abf	0.987125166258138
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Mucosa	PP	PP.H0.abf	1.95623601962312e-64
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Mucosa	PP	PP.H1.abf	1.09678630279606e-28
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Mucosa	PP	PP.H2.abf	7.8698668974223e-38
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Mucosa	PP	PP.H3.abf	0.0431664835646193
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Mucosa	PP	PP.H4.abf	0.956833516435377
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Muscularis	PP	PP.H0.abf	3.47227556060585e-44
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Muscularis	PP	PP.H1.abf	1.94546775649683e-08
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Muscularis	PP	PP.H2.abf	5.38977900476379e-39
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Muscularis	PP	PP.H3.abf	0.00202184015611203
rs4360494	FHL3	ENSG00000183386.9_Esophagus_Muscularis	PP	PP.H4.abf	0.997978140389215
rs4360494	FHL3	ENSG00000183386.9_Heart_Atrial_Appendage	PP	PP.H0.abf	6.7242886164354e-44
rs4360494	FHL3	ENSG00000183386.9_Heart_Atrial_Appendage	PP	PP.H1.abf	3.76594462451537e-08
rs4360494	FHL3	ENSG00000183386.9_Heart_Atrial_Appendage	PP	PP.H2.abf	3.37595423739516e-38
rs4360494	FHL3	ENSG00000183386.9_Heart_Atrial_Appendage	PP	PP.H3.abf	0.0179249907987371
rs4360494	FHL3	ENSG00000183386.9_Heart_Atrial_Appendage	PP	PP.H4.abf	0.982074971541812
rs4360494	FHL3	ENSG00000183386.9_Heart_Left_Ventricle	PP	PP.H0.abf	1.28980993917207e-39
rs4360494	FHL3	ENSG00000183386.9_Heart_Left_Ventricle	PP	PP.H1.abf	0.000722900281461701
rs4360494	FHL3	ENSG00000183386.9_Heart_Left_Ventricle	PP	PP.H2.abf	1.066652874935e-38
rs4360494	FHL3	ENSG00000183386.9_Heart_Left_Ventricle	PP	PP.H3.abf	0.00498398042391753
rs4360494	FHL3	ENSG00000183386.9_Heart_Left_Ventricle	PP	PP.H4.abf	0.994293119294617
rs4360494	FHL3	ENSG00000183386.9_Lung	PP	PP.H0.abf	7.19199599562467e-60
rs4360494	FHL3	ENSG00000183386.9_Lung	PP	PP.H1.abf	4.02796814620582e-24
rs4360494	FHL3	ENSG00000183386.9_Lung	PP	PP.H2.abf	1.61898526643545e-38
rs4360494	FHL3	ENSG00000183386.9_Lung	PP	PP.H3.abf	0.00807540676560618
rs4360494	FHL3	ENSG00000183386.9_Lung	PP	PP.H4.abf	0.991924593234404
rs4360494	FHL3	ENSG00000183386.9_Nerve_Tibial	PP	PP.H0.abf	9.13130709097839e-62
rs4360494	FHL3	ENSG00000183386.9_Nerve_Tibial	PP	PP.H1.abf	5.11812154468665e-26
rs4360494	FHL3	ENSG00000183386.9_Nerve_Tibial	PP	PP.H2.abf	2.00778750036725e-38
rs4360494	FHL3	ENSG00000183386.9_Nerve_Tibial	PP	PP.H3.abf	0.0102639655006673
rs4360494	FHL3	ENSG00000183386.9_Nerve_Tibial	PP	PP.H4.abf	0.989736034499332
rs4360494	FHL3	ENSG00000183386.9_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H0.abf	3.58149300030656e-50
rs4360494	FHL3	ENSG00000183386.9_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H1.abf	2.00647525288815e-14
rs4360494	FHL3	ENSG00000183386.9_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H2.abf	4.21220124127912e-39
rs4360494	FHL3	ENSG00000183386.9_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H3.abf	0.00136118082869284
rs4360494	FHL3	ENSG00000183386.9_Skin_Not_Sun_Exposed_Suprapubic	PP	PP.H4.abf	0.998638819171293
rs4360494	FHL3	ENSG00000183386.9_Skin_Sun_Exposed_Lower_leg	PP	PP.H0.abf	6.17317153197305e-51
rs4360494	FHL3	ENSG00000183386.9_Skin_Sun_Exposed_Lower_leg	PP	PP.H1.abf	3.45824444443193e-15
rs4360494	FHL3	ENSG00000183386.9_Skin_Sun_Exposed_Lower_leg	PP	PP.H2.abf	6.91683927770568e-38
rs4360494	FHL3	ENSG00000183386.9_Skin_Sun_Exposed_Lower_leg	PP	PP.H3.abf	0.0377862981145511
rs4360494	FHL3	ENSG00000183386.9_Skin_Sun_Exposed_Lower_leg	PP	PP.H4.abf	0.962213701885449
rs4360494	FHL3	ENSG00000183386.9_Stomach	PP	PP.H0.abf	2.86652526448045e-40
rs4360494	FHL3	ENSG00000183386.9_Stomach	PP	PP.H1.abf	0.000160537143377664
rs4360494	FHL3	ENSG00000183386.9_Stomach	PP	PP.H2.abf	4.46725179905069e-39
rs4360494	FHL3	ENSG00000183386.9_Stomach	PP	PP.H3.abf	0.00150350783283589
rs4360494	FHL3	ENSG00000183386.9_Stomach	PP	PP.H4.abf	0.998335955023788
rs4360494	FHL3	ENSG00000183386.9_Thyroid	PP	PP.H0.abf	3.84390560646608e-56
rs4360494	FHL3	ENSG00000183386.9_Thyroid	PP	PP.H1.abf	2.15278762825014e-20
rs4360494	FHL3	ENSG00000183386.9_Thyroid	PP	PP.H2.abf	8.42086121120522e-38
rs4360494	FHL3	ENSG00000183386.9_Thyroid	PP	PP.H3.abf	0.0462074223184372
rs4360494	FHL3	ENSG00000183386.9_Thyroid	PP	PP.H4.abf	0.953792577681566
rs4360494	FHL3	ENSG00000183386.9_Whole_Blood	PP	PP.H0.abf	5.67368116591825e-42
rs4360494	FHL3	ENSG00000183386.9_Whole_Blood	PP	PP.H1.abf	3.18214363606786e-06
rs4360494	FHL3	ENSG00000183386.9_Whole_Blood	PP	PP.H2.abf	6.39862284169552e-39
rs4360494	FHL3	ENSG00000183386.9_Whole_Blood	PP	PP.H3.abf	0.00259132929576436
rs4360494	FHL3	ENSG00000183386.9_Whole_Blood	PP	PP.H4.abf	0.997405488560596
rs4360494	INPP5B	ENSG00000204084.12_Adipose_Visceral_Omentum	PP	PP.H0.abf	1.1406556267365e-38
rs4360494	INPP5B	ENSG00000204084.12_Adipose_Visceral_Omentum	PP	PP.H1.abf	0.00638829964095912
rs4360494	INPP5B	ENSG00000204084.12_Adipose_Visceral_Omentum	PP	PP.H2.abf	1.14763970597622e-38
rs4360494	INPP5B	ENSG00000204084.12_Adipose_Visceral_Omentum	PP	PP.H3.abf	0.00543924187217684
rs4360494	INPP5B	ENSG00000204084.12_Adipose_Visceral_Omentum	PP	PP.H4.abf	0.98817245848686
rs4360494	INPP5B	ENSG00000204084.12_Artery_Aorta	PP	PP.H0.abf	4.0361812221687e-40
rs4360494	INPP5B	ENSG00000204084.12_Artery_Aorta	PP	PP.H1.abf	0.000226274375544286
rs4360494	INPP5B	ENSG00000204084.12_Artery_Aorta	PP	PP.H2.abf	1.91100590491984e-38
rs4360494	INPP5B	ENSG00000204084.12_Artery_Aorta	PP	PP.H3.abf	0.00972333545638833
rs4360494	INPP5B	ENSG00000204084.12_Artery_Aorta	PP	PP.H4.abf	0.990050390168072
rs4360494	INPP5B	ENSG00000204084.12_Artery_Tibial	PP	PP.H0.abf	2.8961709608347e-45
rs4360494	INPP5B	ENSG00000204084.12_Artery_Tibial	PP	PP.H1.abf	1.62200456308731e-09
rs4360494	INPP5B	ENSG00000204084.12_Artery_Tibial	PP	PP.H2.abf	6.40738827934717e-37
rs4360494	INPP5B	ENSG00000204084.12_Artery_Tibial	PP	PP.H3.abf	0.358204874050828
rs4360494	INPP5B	ENSG00000204084.12_Artery_Tibial	PP	PP.H4.abf	0.641795124327166
rs4360494	INPP5B	ENSG00000204084.12_Esophagus_Gastroesophageal_Junction	PP	PP.H0.abf	4.01937708519942e-43
rs4360494	INPP5B	ENSG00000204084.12_Esophagus_Gastroesophageal_Junction	PP	PP.H1.abf	2.25212013015958e-07
rs4360494	INPP5B	ENSG00000204084.12_Esophagus_Gastroesophageal_Junction	PP	PP.H2.abf	7.02229623107913e-39
rs4360494	INPP5B	ENSG00000204084.12_Esophagus_Gastroesophageal_Junction	PP	PP.H3.abf	0.00293764077310803
rs4360494	INPP5B	ENSG00000204084.12_Esophagus_Gastroesophageal_Junction	PP	PP.H4.abf	0.997062134014884
rs4360494	INPP5B	ENSG00000204084.12_Esophagus_Muscularis	PP	PP.H0.abf	7.34402515300586e-47
rs4360494	INPP5B	ENSG00000204084.12_Esophagus_Muscularis	PP	PP.H1.abf	4.1147552631398e-11
rs4360494	INPP5B	ENSG00000204084.12_Esophagus_Muscularis	PP	PP.H2.abf	7.2643103986588e-38
rs4360494	INPP5B	ENSG00000204084.12_Esophagus_Muscularis	PP	PP.H3.abf	0.0397406626001551
rs4360494	INPP5B	ENSG00000204084.12_Esophagus_Muscularis	PP	PP.H4.abf	0.960259337358704
rs4360494	INPP5B	ENSG00000204084.12_Lung	PP	PP.H0.abf	1.0178362882907e-37
rs4360494	INPP5B	ENSG00000204084.12_Lung	PP	PP.H1.abf	0.0570052062011919
rs4360494	INPP5B	ENSG00000204084.12_Lung	PP	PP.H2.abf	8.49479531974129e-39
rs4360494	INPP5B	ENSG00000204084.12_Lung	PP	PP.H3.abf	0.00381844100089254
rs4360494	INPP5B	ENSG00000204084.12_Lung	PP	PP.H4.abf	0.939176352797911
rs4360494	INPP5B	ENSG00000204084.12_Nerve_Tibial	PP	PP.H0.abf	1.00222446190778e-40
rs4360494	INPP5B	ENSG00000204084.12_Nerve_Tibial	PP	PP.H1.abf	5.61749436306885e-05
rs4360494	INPP5B	ENSG00000204084.12_Nerve_Tibial	PP	PP.H2.abf	7.14391306727445e-37
rs4360494	INPP5B	ENSG00000204084.12_Nerve_Tibial	PP	PP.H3.abf	0.399818073074227
rs4360494	INPP5B	ENSG00000204084.12_Nerve_Tibial	PP	PP.H4.abf	0.600125751982149
rs4360494	INPP5B	ENSG00000204084.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H0.abf	6.81928911532789e-38
rs4360494	INPP5B	ENSG00000204084.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H1.abf	0.0382020304731762
rs4360494	INPP5B	ENSG00000204084.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H2.abf	9.32400489723035e-39
rs4360494	INPP5B	ENSG00000204084.12_Skin_Sun_Exposed_Lower_leg	PP	PP.H3.abf	0.00426582637989039
